TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200302,-18.07,1.0,142.393,71.517,1.0,203.661,1.0,0.325,1.0,94.551,1.0,0.429,1.0,2.748,1.0,0.373537246143,0.777529761905,29.328987272,0.999255952381,137.286877232,1.0,-9999,-9999,10.7042946429,1.0,8.79518005952,1.0,237.04677753,1.0,378.879,1.0,-2.873,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.97407,0.997768,-9999,0.0567899,19.4538,0.997768,-9999,0.659945,0.186232,0.980655,0.00236463,0.18469,0.185956,0.18795,0.995536,0.991071,0.988095,0.177966,0.161323,0.176397,0.186015,0.00711303,-0.0242739,-0.00867091,-0.000155623,0.153767,0.149765,0.153214,0.155522,0.00846787,0.00515856,0.00661215,0.00795354,0.341439,1.0
200303,-10.384,1.0,240.793,129.211,1.0,221.877,1.0,1.182,1.0,94.146,1.0,0.452,1.0,3.252,1.0,0.415125994887,0.92876344086,68.4120475397,0.998655913978,251.737120968,1.0,-9999,-9999,15.4847170335,0.988575268817,13.4262706303,0.991935483871,268.876719758,1.0,380.328,1.0,-1.929,1.0,-9999,-9999,-9999,-9999,-9999,1.0,5.50216,0.998656,-9999,0.122259,50.4991,0.998656,-9999,0.739503,0.388686,0.992608,0.00339646,0.375031,0.377583,0.389704,0.993952,0.992608,0.993952,0.426299,0.421968,0.426449,0.435654,0.0396058,0.0396058,0.0446426,0.0515215,0.287228,0.287198,0.288949,0.308706,0.00607796,0.00773349,0.00992864,0.0180672,0.423181,1.0
200304,1.77,1.0,350.863,183.557,1.0,270.929,1.0,3.572,1.0,94.558,1.0,0.4,1.0,3.669,1.0,0.481431383875,0.914583333333,116.461790972,1.0,369.937257639,1.0,-9999,-9999,17.1376613749,0.974305555556,16.0576464261,0.9875,321.924991667,1.0,380.762,0.999306,-0.466,1.0,-9999,20.68,-9999,0.883333,-9999,1.0,15.5443,0.998611,-9999,0.208643,74.3695,0.998611,-9999,0.765551,-0.451571,0.972917,0.0138232,-0.477392,-0.467632,-0.457349,0.971528,0.9625,0.941667,0.995265,0.980491,1.00078,1.03077,1.41633,1.45097,1.46121,1.48983,0.828877,0.735365,0.78315,0.839412,1.36128,1.23242,1.27821,1.31132,0.539524,1.0
200305,10.676,1.0,439.38,249.093,1.0,298.337,0.999328,7.265,1.0,94.391,1.0,0.968,1.0,3.705,1.0,0.481493193716,0.942876344086,161.028221703,0.998655913978,502.691696237,1.0,-9999,-9999,18.5808143557,0.970430107527,20.8291226984,0.989919354839,364.917202728,0.999327956989,379.956,0.997312,2.895,1.0,-9999,20.652,-9999,0.840726,-9999,1.0,37.1112,0.995968,-9999,0.461991,98.1751,0.998656,-9999,0.946819,-1.83057,0.928763,0.0215394,-1.84134,-1.82747,-1.81558,0.923387,0.965054,0.946237,2.16986,2.10096,2.16986,2.24162,3.90113,3.91732,3.99487,4.06102,2.10903,2.10737,2.12661,2.25962,4.00038,3.96295,3.99226,4.11541,1.09782,1.0
200306,14.507,1.0,481.2,225.611,1.0,330.449,1.0,7.286,1.0,94.185,1.0,2.1,1.0,3.313,1.0,0.418729595212,0.820833333333,153.287436673,0.999305555556,465.430679861,1.0,-9999,-9999,15.9052022631,0.944444444444,18.7338176185,0.988194444444,383.725493056,1.0,375.391,0.984028,6.192,1.0,-9999,19.552,-9999,0.863889,-9999,1.0,53.9348,0.982639,-9999,0.594353,69.8167,0.981944,-9999,0.76101,-1.41997,0.9375,0.0334557,-1.48499,-1.46404,-1.43574,0.896528,0.952778,0.946528,3.88626,3.63778,3.80769,3.90123,5.07352,5.14533,5.27137,5.37521,4.65992,4.70075,4.84217,4.95251,6.10884,5.99782,6.12024,6.33422,2.01593,1.0
200307,17.195,1.0,461.694,232.633,1.0,340.899,1.0,8.023,1.0,94.46,0.999328,0.871,1.0,3.348,1.0,0.408825606661,0.840725806452,155.795601865,0.998655913978,480.644288993,0.999327956989,-9999,-9999,16.185287866,0.956317204301,18.9921528463,0.987903225806,398.676451613,1.0,370.648,0.992608,9.54,1.0,-9999,16.807,-9999,0.870968,-9999,1.0,55.9949,0.991935,-9999,0.5486,73.6546,0.991263,-9999,0.791975,-0.708964,0.951613,0.0362257,-0.787121,-0.751003,-0.721827,0.97379,0.823253,0.949597,4.6564,4.66295,4.91717,5.15645,5.86282,5.37712,5.70178,5.92597,5.94759,5.75159,5.97203,6.12942,6.3453,6.26754,6.39872,6.57987,3.7323,1.0
200308,18.492,1.0,387.848,207.652,1.0,340.665,1.0,10.115,1.0,94.668,1.0,0.742,1.0,3.372,1.0,0.409299093106,0.976478494624,126.497670027,1.0,416.147584677,1.0,181.681057124,1.0,14.4083336098,0.958333333333,17.0181254705,0.989247311828,404.775497312,1.0,372.054,1.0,11.051,1.0,-9999,7.282,-9999,0.880376,-9999,1.0,44.9137,1.0,-9999,0.535505,60.3256,0.999328,-9999,0.790879,0.232059,0.989247,0.0305709,0.162676,0.207753,0.230589,0.992608,0.991263,0.982527,4.66233,4.5412,4.60673,4.683,4.40595,4.38117,4.42288,4.45978,4.75062,4.72026,4.75335,4.79654,4.5275,4.46483,4.50616,4.53031,5.02542,1.0
200309,9.211,1.0,285.113,126.85,1.0,312.082,1.0,3.95,1.0,94.353,1.0,1.5,1.0,3.516,1.0,0.431542894733,0.961805555556,71.8569138889,1.0,255.424804891,0.999305555556,140.073832063,0.999305555556,9.33022145474,0.942361111111,10.6681225615,0.988194444444,356.3561875,1.0,374.856,1.0,7.323,1.0,-9999,-9999,-9999,-9999,-9999,1.0,27.3078,1.0,-9999,0.388898,30.8,1.0,-9999,0.754849,-0.119026,0.979167,0.0269328,-0.120126,-0.112061,-0.107695,0.986111,0.982639,0.990278,3.3502,3.30477,3.33562,3.35918,3.41659,3.41784,3.4581,3.47134,3.75271,3.74182,3.7633,3.81181,3.78382,3.74352,3.78562,3.80583,2.61009,1.0
200310,4.589,1.0,179.31,85.06,1.0,289.255,1.0,3.368,1.0,94.224,0.897849,1.129,1.0,3.35,1.0,0.413392444504,0.961021505376,33.8982708333,1.0,169.148952285,1.0,79.9561024508,0.999327956989,8.88467325361,0.97311827957,8.21086778053,0.993951612903,332.12155914,1.0,379.644,1.0,4.063,1.0,-9999,8.555,-9999,0.957661,-9999,1.0,11.9942,1.0,-9999,0.226732,18.0234,1.0,-9999,0.604262,0.342543,0.994624,0.0149355,0.325684,0.35413,0.369077,0.991935,0.995296,0.995968,1.83232,1.70047,1.80229,1.84185,1.41566,1.38022,1.43137,1.48925,1.46271,1.46217,1.49562,1.62121,1.21723,1.21366,1.22344,1.27174,1.34569,1.0
200311,-9.769,1.0,98.6137,47.209,0.998611,224.758,1.0,0.735,1.0,94.034,0.999306,0.2,1.0,2.847,1.0,0.354873639805,0.831944444444,-1.81671884228,0.992361111111,89.4470652778,1.0,47.5571270833,1.0,6.6311125,1.0,6.09991041667,1.0,267.859436806,1.0,381.405,1.0,-2.636,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.94387,0.997917,-9999,0.0974112,-1.37337,0.997917,-9999,0.569858,0.49128,0.98125,0.00508696,0.460998,0.464308,0.491541,0.989583,0.990972,0.980556,0.507488,0.487472,0.497663,0.516331,0.0319526,0.0210305,0.0258884,0.0280003,0.457742,0.437115,0.454967,0.459826,0.0129783,0.00756495,0.00987271,0.0162184,0.361323,1.0
200312,-10.035,0.689516,63.5989,27.668,0.686156,228.395,0.689516,0.639,0.681452,94.084,1.0,0.387,0.999328,2.933,0.679435,0.362272175256,0.69623655914,-13.2723102708,0.671370967742,57.1625,0.677419354839,30.6143849206,0.677419354839,6.2688015873,0.677419354839,5.59956646825,0.677419354839,264.117706349,0.677419354839,383.899,1.0,-2.35,0.689516,-9999,-9999,-9999,-9999,-9999,1.0,2.22272,0.944892,-9999,0.092851,-12.1548,0.914651,-9999,0.623372,0.367711,0.697581,0.00331088,0.366158,0.369238,0.375991,0.71371,0.719758,0.725806,0.365543,0.344045,0.36012,0.375602,0.0317525,-0.0270094,-0.00261339,0.00299877,0.347789,0.343215,0.347885,0.355146,0.0241657,0.0210065,0.0215328,0.0241625,0.383399,1.0
