TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201009,7.214,1.0,324.489,157.798,1.0,302.329,1.0,2.07,1.0,82.192,1.0,4.327,1.0,1.391,0.986111,0.305444607143,0.986111111111,92.7263670667,0.997916666667,282.950419868,0.999305555556,279.999651042,1.0,9.90746755556,1.0,57.2416947917,1.0,12.3474230278,1.0,351.856013889,1.0,377.115,1.0,9.061,9.335,9.702,-9999,-9999,1.0,1.0,1.0,-9999,-9999,20.058,25.689,1.0,1.0,-0.137624,1.0,49.149,1.0,42.8842,1.13386,58.1961,1.0,50.7782,1.03134,-3.24252,0.917361,0.0958871,-3.71498,-3.34265,-3.17257,0.992361,0.752083,0.847917,2.69491,2.27012,2.88381,4.05583,5.99998,5.96085,6.13449,7.08333,4.23863,3.56259,4.46725,5.57408,7.21354,6.59384,7.06335,7.72149,-9999,0.0
201010,2.792,1.0,229.006,108.364,1.0,283.553,1.0,1.358,1.0,81.914,1.0,1.854,0.959677,1.416,0.715726,0.237530072767,0.698924731183,39.6287598804,0.997983870968,177.233411599,1.0,171.143781647,1.0,12.5030361223,1.0,41.5240471102,1.0,11.0548431855,1.0,330.047894489,1.0,388.463,0.993952,4.68,5.12,5.807,-9999,-9999,1.0,1.0,1.0,-9999,-9999,19.984,25.507,1.0,1.0,-1.89145,1.0,20.092,0.992608,12.6839,0.6144,45.5612,0.995296,28.7625,0.795826,-2.06568,0.626344,0.0723233,-2.4784,-2.35687,-2.16005,0.5625,0.981183,0.758065,1.34735,1.28223,1.62246,1.99751,3.90634,3.66586,3.986,4.26486,3.63033,2.6514,3.63033,4.98469,4.85893,3.8091,4.27371,4.86158,-9999,0.0
201011,-0.713,1.0,150.556,54.591,0.995139,284.005,1.0,0.608,1.0,81.086,1.0,1.633,0.990278,1.358,0.671528,0.260911633109,0.633333333333,10.019853913,0.999305555556,77.3775176875,1.0,74.8516730347,1.0,12.8244117778,1.0,26.4675828472,1.0,8.69611320833,1.0,311.292320833,1.0,391.562,0.879167,1.849,2.26,2.929,-9999,-9999,1.0,1.0,1.0,-9999,-9999,26.599,26.689,1.0,1.0,-2.23369,1.0,14.5353,0.980556,5.42631,0.494715,12.2755,0.980556,4.58267,0.64938,-2.35847,0.678472,0.139857,-4.17556,-2.35847,-1.45876,0.604167,0.678472,0.822222,0.126632,0.156634,0.46558,0.789658,2.80424,1.63821,2.28436,4.67173,2.40306,1.28555,1.90175,2.99048,1.35368,1.05328,1.232,1.40722,-9999,0.0
201012,-5.838,1.0,114.094,48.58,0.995968,250.375,1.0,0.668,1.0,80.961,1.0,1.56,0.997312,1.793,0.944892,0.371541186849,0.944220430108,-5.3644253629,1.0,70.5027666263,1.0,59.3282556989,1.0,10.9058871774,1.0,20.0865804435,1.0,8.70649885753,1.0,287.542181452,1.0,396.723,0.976478,-1.317,-0.926,-0.129,-9999,-9999,1.0,1.0,1.0,-9999,-9999,26.256,27.688,1.0,1.0,-3.29773,1.0,10.1909,1.0,3.80448,0.403404,7.94015,1.0,2.96422,1.05555,1.17761,0.78629,0.0208553,1.05471,1.19226,1.37561,0.839382,0.784274,0.786962,1.24882,1.2262,1.42053,1.48626,0.139018,0.0488419,0.109634,0.240547,2.79513,1.63963,2.79513,4.00419,0.211292,0.0681794,0.0998098,0.255781,-9999,0.0
201101,-4.15,1.0,131.152,75.88,1.0,236.513,1.0,1.823,1.0,81.717,1.0,0.477,0.998656,1.397,0.989919,0.280977810343,0.989919354839,-6.95433888624,0.997983870968,112.086257889,0.998655913978,47.8019892473,1.0,9.43259408602,1.0,23.0575537634,1.0,10.0425604839,1.0,298.428494624,1.0,394.553,0.993952,-1.753,-1.524,-0.925,-9999,-9999,1.0,1.0,1.0,-9999,-9999,23.93,-9999,1.0,-9999,-3.75912,1.0,4.54632,0.994624,1.74617,0.264851,32.742,1.0,12.5757,0.968937,0.251981,0.915323,0.0315249,0.17043,0.276169,0.563394,0.965054,0.967742,0.664651,0.436935,0.436935,0.541861,0.964911,0.274508,0.209462,0.264123,0.376287,1.23504,0.427871,0.633078,1.20258,0.57171,0.159649,0.329839,0.570931,-9999,0.0
201102,-1.138,1.0,194.577,110.092,1.0,242.034,1.0,3.245,1.0,81.705,0.998512,0.671,1.0,1.719,0.999256,0.339279698582,0.999255952381,22.3341741071,1.0,183.97406994,1.0,2.57214285714,1.0,15.409858631,1.0,-9999,-9999,13.8362797619,1.0,310.076183036,1.0,397.055,1.0,-1.038,-0.945,-0.703,-9999,-9999,1.0,1.0,1.0,-9999,-9999,19.219,-9999,1.0,-9999,-1.67754,1.0,11.3938,1.0,4.37621,0.430797,51.1228,1.0,19.6355,1.10135,0.182246,0.989583,0.0342076,0.292089,0.329732,0.410756,0.979911,0.99256,0.840774,0.873103,0.805793,0.926078,1.08725,0.615022,0.515903,0.595349,0.709351,1.20012,0.972872,1.23842,2.85885,0.700853,0.492893,0.638347,0.807732,-9999,0.0
201103,0.075,1.0,286.295,159.089,1.0,253.292,1.0,2.717,1.0,82.117,1.0,1.168,1.0,1.551,0.966398,0.345013888889,0.961693548387,75.6080913978,0.998655913978,270.992050303,0.998655913978,30.3497379032,1.0,18.3176008065,1.0,-9999,-9999,16.3751612903,1.0,316.488071237,1.0,399.143,0.999328,-0.494,-0.474,-0.365,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.964,-9999,1.0,-9999,-0.708999,1.0,13.476,1.0,11.4822,0.487866,76.7283,1.0,65.376,1.36392,-0.495797,0.985887,0.0475567,-0.582465,-0.465662,-0.257855,0.993952,0.988575,0.821909,0.902973,0.763778,0.935011,1.74687,1.30814,1.33235,1.42472,1.94789,1.96318,1.95939,2.09408,3.0685,2.23857,2.1687,2.27184,2.89332,-9999,0.0
201104,5.093,1.0,381.712,225.984,1.0,268.063,1.0,4.275,1.0,82.177,1.0,1.7,0.998611,2.091,1.0,0.415680555556,1.0,129.467062943,0.997916666667,396.222990691,0.999305555556,156.136375,1.0,15.7132361111,1.0,77.0266666667,1.0,17.6546875,1.0,340.434597222,1.0,391.62,0.986806,3.131,2.604,1.857,-9999,-9999,1.0,1.0,1.0,-9999,-9999,23.405,-9999,1.0,-9999,3.42095,1.0,35.1838,0.997222,30.9942,0.655463,108.152,1.0,95.2734,1.57792,-3.77137,0.946528,0.078541,-3.96213,-3.83992,-3.74958,0.967361,0.89375,0.843056,1.94604,1.6365,2.16736,2.26896,5.80163,5.56842,5.73718,6.00385,2.59125,2.35946,2.73924,2.98989,7.03515,5.91916,6.66021,6.76755,-9999,0.0
201105,8.271,1.0,453.411,258.803,1.0,292.345,1.0,4.651,1.0,82.461,1.0,3.335,1.0,1.893,0.983199,0.403957785922,0.983198924731,170.669274194,1.0,462.310732527,1.0,168.570591398,1.0,15.2229905914,1.0,83.4204099462,1.0,18.9136021505,1.0,357.115262097,1.0,390.641,0.932796,8.136,7.623,6.805,-9999,-9999,1.0,1.0,1.0,-9999,-9999,23.495,-9999,1.0,-9999,4.27265,1.0,58.2074,0.980511,55.7768,0.824562,111.185,0.999328,106.542,1.36858,-4.70102,0.891801,0.0889497,-5.03181,-4.68081,-4.33455,0.893145,0.891801,0.736559,2.44014,2.09788,2.87601,3.48265,7.36147,7.13019,7.55682,7.77233,3.9776,3.68845,4.11082,4.49175,8.47792,7.84755,8.2129,8.47792,-9999,0.0
201106,10.746,1.0,485.463,212.372,1.0,325.857,1.0,4.33,1.0,82.465,1.0,6.525,0.993056,1.629,1.0,0.348041666667,1.0,151.6755,1.0,374.3765625,1.0,192.988631944,1.0,12.0979861111,1.0,101.608013889,1.0,15.2225,1.0,368.349472222,1.0,378.462,0.157639,11.163,10.873,10.31,-9999,-9999,0.999306,1.0,1.0,-9999,-9999,25.365,-9999,1.0,-9999,3.94182,1.0,66.507,0.927083,74.2994,1.19089,64.0925,0.998611,71.6019,1.22235,-3.02324,0.141667,0.0925071,-3.38571,-3.243,-3.04505,0.146528,0.125694,0.119444,3.86728,3.86123,3.94094,4.43819,6.91255,7.05568,7.21304,7.55595,4.53783,5.21327,5.54605,7.2029,7.15427,7.03285,7.22697,8.42212,-9999,0.0
201107,11.154,1.0,470.071,239.398,1.0,317.412,1.0,4.506,1.0,82.182,1.0,4.784,1.0,1.761,0.993952,0.389408602151,0.993951612903,168.906081989,1.0,431.269159946,1.0,190.587701613,1.0,13.118077957,1.0,97.4014852151,1.0,16.9565860215,1.0,370.64186828,1.0,369.391,1.0,12.262,12.102,11.781,-9999,-9999,1.0,1.0,1.0,-9999,-9999,22.497,-9999,1.0,-9999,2.74811,1.0,120.694,1.0,97.7471,1.96514,84.4708,1.0,68.4109,1.26623,-5.06663,0.994624,0.0995061,-5.10601,-4.92232,-4.55394,0.997984,0.902554,0.921371,3.00567,2.93638,3.95004,4.42237,8.17136,8.04239,8.76486,8.98744,5.93245,5.56994,6.00623,6.73014,10.1586,9.79136,10.1586,10.4385,-9999,0.0
201108,13.692,1.0,411.129,240.096,1.0,323.819,1.0,5.546,1.0,82.663,1.0,2.892,0.994624,1.542,1.0,0.342567204301,1.0,157.668383379,0.999327956989,421.771201956,0.999327956989,145.49922043,1.0,13.703077957,1.0,69.1184341398,1.0,16.4394556452,1.0,385.175013441,1.0,368.834,1.0,13.931,13.649,13.207,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.199,-9999,1.0,-9999,3.13074,1.0,111.548,1.0,85.1428,1.68977,91.3345,1.0,69.7141,1.22729,-2.94435,0.986559,0.0801348,-3.23309,-3.05506,-2.78013,0.997984,0.993952,0.811156,2.82358,2.43983,3.30218,4.70182,5.93162,5.62515,6.26816,7.39756,6.03205,5.56901,6.20137,7.76739,7.36248,7.36248,7.95794,8.66565,-9999,0.0
201109,11.227,1.0,324.489,196.08,1.0,312.861,1.0,3.785,1.0,82.673,1.0,4.78,0.993056,1.313,0.983333,0.280984195402,0.966666666667,109.022548643,0.994444444444,332.579166667,1.0,116.611118056,1.0,13.2354097222,1.0,56.2513680556,1.0,13.967375,1.0,372.168298611,1.0,374.518,1.0,11.549,11.574,11.568,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.989,-9999,1.0,-9999,1.00418,1.0,88.8087,1.0,57.6486,1.57033,80.608,1.0,52.3252,1.14412,-2.3131,0.941667,0.0854802,-3.01675,-2.11698,-1.69123,0.989583,0.617361,0.810417,3.58366,3.01913,4.95639,5.63249,6.83196,6.03588,6.99985,7.35314,3.60912,3.17998,4.28359,5.7454,6.11794,5.97301,6.30576,7.43189,-9999,0.0
201110,4.413,1.0,229.006,149.604,1.0,269.678,1.0,3.134,1.0,82.469,1.0,3.195,0.997312,1.455,0.992608,0.298200741064,0.992607526882,53.3689024499,0.996639784946,241.851572581,1.0,72.9973387097,1.0,11.1867405914,1.0,33.1017405914,1.0,11.9534879032,1.0,339.376176075,1.0,382.67,1.0,5.72,6.209,6.893,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.847,-9999,1.0,-9999,-1.91044,1.0,49.6051,1.0,24.8268,1.14262,61.749,1.0,30.9047,1.05575,-1.74932,0.893145,0.0546105,-2.25167,-1.80439,-1.69204,0.988575,0.900538,0.825269,1.90087,1.68309,2.40372,2.87199,4.18442,3.82936,4.13553,4.43625,3.6692,3.1778,3.6692,4.95794,4.55937,4.42539,4.59663,4.988,-9999,0.0
201111,2.197,1.0,150.556,91.924,1.0,252.474,1.0,3.055,1.0,82.468,1.0,0.247,0.995833,0.863,1.0,0.190402777778,1.0,-7.58841371158,0.999305555556,132.503430556,1.0,52.3463958333,1.0,8.06836805556,1.0,24.8293194444,1.0,9.35106944444,1.0,329.068215278,1.0,386.452,0.999306,2.762,3.231,3.961,-9999,-9999,1.0,1.0,1.0,-9999,-9999,22.377,-9999,1.0,-9999,-2.24631,1.0,16.0074,1.0,8.01153,0.659529,41.8633,1.0,20.9521,0.663588,-1.39759,0.549306,0.0583064,-1.4757,-1.26572,-0.649773,0.977778,0.990278,0.0576389,0.413636,0.508524,1.24195,1.54795,2.69326,1.8272,2.1215,2.35652,1.82807,1.78423,2.47669,4.59065,2.30049,2.0807,2.32844,2.60655,-9999,0.0
201112,-3.006,1.0,114.094,52.55,1.0,248.859,1.0,1.319,1.0,81.699,1.0,0.542,1.0,1.661,0.966398,0.327516059868,0.953629032258,-18.2522395281,0.995295698925,76.3863844086,1.0,43.306061828,1.0,7.60788306452,1.0,22.896827957,1.0,7.34997983871,1.0,302.70811828,1.0,392.936,1.0,-0.458,0.15,1.057,-9999,-9999,1.0,1.0,1.0,-9999,-9999,22.186,-9999,1.0,-9999,-2.83407,1.0,11.6276,1.0,3.99049,0.499836,13.6683,1.0,4.69086,0.848983,0.543538,0.991263,0.0313379,0.3647,0.591936,0.863662,0.997984,0.989247,0.968414,0.73888,0.609375,0.924777,1.26952,0.251072,0.244675,0.29648,0.400054,1.12718,1.13132,1.26102,1.54096,0.468396,0.327435,0.487783,0.528349,-9999,0.0
201201,-3.819,1.0,131.152,81.195,1.0,225.317,1.0,2.072,1.0,81.79,1.0,0.619,0.995296,1.957,1.0,0.372674267473,1.0,-13.8930120418,0.996639784946,118.2894867,1.0,51.7175067204,1.0,11.5707494422,1.0,25.7650391129,1.0,10.5508781183,1.0,296.899155914,1.0,398.631,1.0,-1.919,-1.363,-0.49,0.583,1.979,1.0,1.0,1.0,1.0,1.0,21.619,-9999,1.0,-9999,-3.00485,1.0,15.7843,1.0,7.88672,0.62464,23.8145,1.0,11.8991,1.06012,0.630188,0.983199,0.0242261,0.615956,0.642982,0.717913,0.995296,0.995296,0.954301,0.684131,0.594968,0.738722,0.812492,0.066354,-0.0229756,0.0662256,0.098242,1.49694,1.43284,1.87096,2.09072,0.305292,0.211951,0.400108,0.489859,-9999,0.0
201202,-5.245,1.0,196.049,122.609,1.0,220.821,1.0,2.308,1.0,81.619,1.0,0.103,0.998563,2.553,1.0,0.546557349138,1.0,28.5501253614,0.996408045977,195.907519152,1.0,83.9146556034,1.0,12.8621429239,1.0,43.3685300431,1.0,12.4111890086,1.0,291.104989224,1.0,400.329,1.0,-2.717,-2.193,-1.299,-0.272,0.997,1.0,1.0,1.0,1.0,1.0,19.501,-9999,1.0,-9999,-3.26239,1.0,14.3722,1.0,7.18119,0.473647,50.9791,1.0,25.4721,1.33129,0.954719,0.992816,0.0340626,0.887653,0.953342,0.974969,0.999282,0.989224,0.989224,1.10457,0.973967,1.12498,1.19218,0.17545,0.0906042,0.171642,0.212904,2.09825,1.80827,1.86985,1.97648,0.516024,0.510741,0.544041,0.601576,-9999,0.0
201203,3.525,1.0,289.562,192.074,0.993952,250.631,1.0,4.129,1.0,82.552,1.0,0.813,0.991935,1.945,0.977823,0.409222209287,0.977822580645,82.5467362202,0.995295698925,309.64326561,0.997311827957,92.8776191532,1.0,18.6668579637,1.0,43.4766237231,1.0,17.1700433602,1.0,329.940237231,1.0,395.343,0.991935,1.282,1.047,0.777,0.489,1.055,1.0,1.0,1.0,1.0,1.0,22.359,-9999,1.0,-9999,0.957286,1.0,41.4925,0.994624,25.7803,0.88194,92.5031,1.0,57.4743,1.43499,-1.64302,0.942204,0.0528718,-1.78146,-1.62972,-1.52822,0.961694,0.941532,0.913306,0.989631,0.754265,1.13386,1.43232,2.67133,2.57198,2.76358,2.94408,2.19558,1.82961,2.14548,2.37762,3.72198,3.10083,3.42267,3.60854,-9999,0.0
201204,2.045,1.0,384.551,175.852,1.0,285.675,1.0,1.552,1.0,81.131,1.0,3.874,0.994444,1.66,0.994444,0.366495969444,0.994444444444,120.742950787,0.998611111111,287.386287214,0.998611111111,150.208228472,1.0,20.9789669444,1.0,81.5010719444,1.0,16.1492538264,1.0,323.458595139,1.0,394.634,0.996528,2.943,2.86,2.751,2.593,2.528,1.0,1.0,1.0,1.0,1.0,24.963,-9999,1.0,-9999,0.584623,1.0,60.9369,0.996528,58.5349,1.27551,64.5576,0.999306,62.0129,1.45452,-2.36348,0.863194,0.0649063,-2.36414,-2.27677,-2.21928,0.864583,0.959028,0.878472,1.55522,1.18129,1.65336,2.37094,3.80047,3.49733,4.00382,4.54345,1.71157,1.29842,1.53443,1.68881,5.2463,3.76124,5.05587,5.2463,-9999,0.0
201205,7.755,1.0,455.157,235.797,1.0,292.541,1.0,3.517,1.0,82.165,1.0,1.677,0.994624,1.836,0.994624,0.416810860215,0.994623655914,156.652107195,0.999327956989,406.205490349,0.999327956989,179.546627016,1.0,14.4710613374,1.0,94.5181668683,1.0,16.3466206048,1.0,351.836210349,1.0,390.061,0.997312,8.022,7.644,7.103,6.263,5.118,1.0,1.0,1.0,1.0,1.0,22.874,-9999,1.0,-9999,2.47673,1.0,95.2969,0.997984,75.7196,1.68031,98.9673,1.0,78.636,1.31265,-4.49422,0.927419,0.0758158,-4.9172,-4.63618,-4.55502,0.989919,0.920027,0.926747,2.74003,2.22207,2.77315,3.03472,7.40393,7.13927,7.36921,7.55736,2.6412,2.56624,2.8924,3.24952,7.77469,7.35953,7.69125,7.82298,-9999,0.0
201206,12.536,1.0,485.719,250.523,0.992361,325.332,0.990278,3.53,0.999306,82.415,0.963194,4.495,0.976389,1.586,0.811111,0.387923924981,0.794444444444,180.949606388,0.95,443.181307925,0.952083333333,181.657497058,0.952777777778,14.6437474729,0.952083333333,85.2320614378,0.989583333333,18.4962809467,0.952083333333,377.609652299,0.952083333333,385.874,0.961806,12.051,11.488,10.675,9.444,7.765,0.990972,0.990972,0.990972,0.990972,0.991667,23.085,-9999,0.996528,-9999,3.53778,0.990972,96.8009,0.963194,81.513,1.69638,108.644,0.965278,91.4855,1.28983,-4.37818,0.7125,0.0955514,-4.35966,-4.28348,-4.183,0.682639,0.945833,0.909028,2.66745,2.57604,3.20876,4.00042,7.18659,6.8139,7.44554,7.93546,5.15017,4.81137,6.73073,7.94857,8.71158,8.0533,9.23319,10.0989,-9999,0.0
201207,13.783,1.0,468.794,246.196,0.998656,325.533,1.0,4.755,0.992608,82.551,1.0,5.122,0.701613,1.713,0.991935,0.40127656362,0.991935483871,166.148176205,0.996639784946,421.192339775,0.996639784946,188.405625605,1.0,13.4050884073,1.0,90.223703797,1.0,18.5691367339,1.0,384.181420027,1.0,384.618,0.999328,13.503,13.122,12.587,11.683,10.141,1.0,1.0,1.0,1.0,1.0,18.287,-9999,1.0,-9999,2.29893,1.0,117.65,0.998656,94.8162,1.69967,88.1203,0.999328,71.0179,1.28327,-4.11916,0.975134,0.0882885,-4.46094,-4.06089,-3.75833,0.987231,0.979167,0.920699,3.16362,2.55247,3.40709,3.85488,7.45416,7.01341,7.45416,7.54983,5.20315,5.03267,6.39816,7.2086,8.60337,8.44573,9.335,9.79153,-9999,0.0
201208,14.768,1.0,408.646,239.19,1.0,325.514,0.811828,5.263,1.0,82.783,1.0,4.45,0.847446,1.522,0.909946,0.346119776761,0.895161290323,162.927894887,0.999327956989,414.601388474,0.999327956989,154.155576142,1.0,13.5224233602,1.0,68.7946717272,1.0,17.7101907056,1.0,390.382570175,0.612903225806,395.58,0.979839,14.572,14.295,13.862,13.059,11.588,1.0,1.0,1.0,1.0,1.0,18.57,-9999,1.0,-9999,1.99857,1.0,113.939,0.979839,91.7918,1.66621,85.3428,1.0,68.7543,1.11998,-3.12535,0.897849,0.0816864,-3.53132,-3.33279,-3.02347,0.932796,0.891801,0.90121,3.71831,2.56621,3.98824,4.25299,6.76158,6.09753,7.18047,7.48671,4.90222,3.52146,5.62571,7.76779,6.77317,6.33048,7.61945,8.85202,-9999,0.0
201209,9.55,1.0,321.372,163.605,1.0,308.134,0.0,2.783,0.999306,82.412,1.0,7.842,0.865278,1.885,0.99375,0.380242290404,0.99375,99.0639489199,0.999305555556,274.856895118,1.0,120.154951667,1.0,10.1711927917,1.0,56.0463335903,1.0,12.7706500764,1.0,-9999,-9999,395.42,0.857639,10.284,10.441,10.628,10.729,10.548,1.0,1.0,1.0,1.0,1.0,19.151,-9999,1.0,-9999,-0.240857,1.0,71.9578,0.857639,52.0941,1.25523,55.3507,0.999306,40.0713,1.01526,-2.39592,0.7,0.0667689,-3.28803,-2.79453,-2.59203,0.502778,0.807639,0.782639,3.07439,2.60864,3.14696,3.6292,5.44712,5.37512,5.7942,6.63603,6.26345,3.25868,4.47104,5.6997,5.16355,5.22933,6.30972,7.29715,-9999,0.0
201210,5.648,1.0,226.012,111.198,0.998656,285.197,0.0,2.117,1.0,81.929,1.0,2.885,0.997984,1.292,0.964382,0.280971351171,0.963709677419,52.1539058795,0.995967741935,173.08801735,0.998655913978,90.1340844758,1.0,10.0895905981,1.0,44.7205219153,1.0,10.2960757661,1.0,-9999,-9999,396.974,0.99664,6.413,6.686,7.142,7.734,8.21,1.0,1.0,1.0,1.0,1.0,21.163,-9999,0.891801,-9999,-2.06719,0.998656,42.3919,1.0,29.3243,1.1037,36.9006,1.0,25.5257,0.898528,-2.0821,0.803091,0.093717,-2.3184,-2.17614,-2.07698,0.747984,0.982527,0.848118,1.8765,1.55039,3.03971,4.22098,4.13377,3.58983,4.48363,6.27478,5.87065,4.56263,5.87065,7.77894,4.4098,4.03713,4.45738,4.76891,-9999,0.0
201211,1.488,1.0,148.589,63.253,1.0,268.82,0.0,1.394,1.0,81.747,1.0,6.935,0.930556,1.315,0.704167,0.246359175609,0.704166666667,11.0557491944,1.0,89.9584389375,1.0,49.5270552083,1.0,6.52671805556,1.0,23.9616484097,1.0,7.20035925694,1.0,-9999,-9999,398.765,0.916667,1.971,2.302,2.793,3.601,4.756,1.0,1.0,1.0,1.0,1.0,26.02,-9999,1.0,-9999,-3.76445,1.0,16.5502,0.917361,6.01364,0.650062,20.7053,0.918056,7.52342,0.717893,-0.0449343,0.436806,0.0682184,-1.14733,0.15756,0.528038,0.865972,0.435417,0.406944,1.11164,0.518266,1.83638,2.18035,1.73859,1.58557,1.67644,1.72508,4.98219,2.18729,4.62995,6.69252,1.45949,1.19154,1.4868,1.7442,-9999,0.0
201212,-4.632,1.0,113.772,60.535,1.0,242.603,0.0,1.335,1.0,81.379,1.0,0.361,1.0,1.799,0.852151,0.342875794008,0.851478494624,-8.10265086149,0.995967741935,84.2801847995,0.998655913978,48.4694915323,1.0,10.5006517944,1.0,23.3139138642,1.0,8.87876650538,1.0,-9999,-9999,403.644,0.988575,-1.258,-0.818,-0.179,0.83,2.369,1.0,1.0,1.0,1.0,1.0,23.665,-9999,1.0,-9999,-7.1704,1.0,14.2825,0.988575,4.68651,0.522618,16.0825,0.988575,5.27712,0.922196,1.12965,0.905914,0.0247719,0.86203,1.26579,1.39681,0.942204,0.882392,0.844758,1.09887,0.815166,1.19012,1.28124,-0.0255447,-0.116251,-0.0898288,-0.0468642,3.22357,2.58517,2.76526,3.37121,0.553235,0.219556,0.389064,0.475823,-9999,0.0
201301,-2.877,1.0,131.152,73.013,1.0,258.41,0.0,2.055,1.0,81.201,1.0,0.626,0.997312,1.754,0.0,0.375908767018,0.986559139785,2.66534293194,0.952284946237,103.842784439,0.998655913978,50.559559879,1.0,13.4031432056,1.0,28.2282299328,1.0,10.408832375,0.952284946237,-9999,-9999,378.35,1.0,-1.249,-0.969,-0.538,0.143,1.388,1.0,1.0,1.0,1.0,1.0,21.006,-9999,1.0,-9999,-5.79279,1.0,12.9355,1.0,3.78881,0.471419,18.6811,1.0,5.4717,0.981171,0.866218,0.927419,0.0328179,0.593567,0.880683,1.1172,0.995968,0.924731,0.898522,1.13539,0.918964,1.29624,1.45743,0.33876,0.321533,0.349202,0.386303,1.26384,1.04441,1.26384,1.47095,0.439613,0.414145,0.477639,0.546417,0.980601,1.0
201302,-5.735,1.0,194.577,113.076,1.0,243.237,0.634673,1.458,1.0,80.924,1.0,0.336,0.999256,1.539,0.0,0.409129464286,1.0,-9999,-9999,178.768598153,0.998511904762,98.5077194271,1.0,14.7483928497,1.0,49.4948945089,1.0,-9999,-9999,-9999,-9999,373.877,0.989583,-1.962,-1.659,-1.113,-0.305,0.863,1.0,1.0,1.0,1.0,1.0,17.461,-9999,1.0,-9999,-6.64418,1.0,11.9682,1.0,8.41084,0.450477,57.2113,1.0,40.2059,1.34438,0.779527,0.959821,0.0347777,0.546917,0.862609,1.16395,0.987351,0.94494,0.844494,1.26225,1.02691,1.38978,1.76188,0.46785,0.424615,0.477823,0.511479,1.48425,1.45696,1.62671,1.90641,0.80774,0.727034,0.8062,0.887872,0.918514,1.0
201303,-2.009,1.0,286.295,132.694,0.99664,268.254,1.0,1.506,1.0,80.824,1.0,1.968,1.0,1.677,0.0,0.345209059866,0.989247311828,70.3586277675,0.995967741935,208.738175158,0.997983870968,112.242962231,1.0,23.3175859409,1.0,61.0573649126,1.0,16.5283336022,1.0,306.309745968,1.0,395.809,1.0,-0.642,-0.529,-0.343,-0.078,0.618,1.0,1.0,1.0,1.0,1.0,16.014,-9999,1.0,-9999,-2.85664,1.0,15.5743,0.997312,15.2959,0.476971,60.3876,0.998656,59.3082,1.28427,0.54398,0.971774,0.0299013,0.526942,0.616085,0.805589,0.985215,0.919355,0.849462,1.3595,1.24668,1.38065,1.69347,0.764558,0.759683,0.800631,0.972724,1.26306,1.08152,1.47306,2.19089,0.70212,0.588878,0.70212,0.780921,1.03764,1.0
201304,3.842,1.0,381.712,159.625,1.0,296.532,1.0,1.935,1.0,81.842,1.0,1.331,0.999306,1.483,0.0,0.308868055556,1.0,110.709673559,0.999305555556,267.433912678,0.999305555556,161.530184583,1.0,17.8636632292,1.0,80.97102375,1.0,14.7280162222,1.0,333.036189583,1.0,392.98,0.989583,1.868,1.382,0.82,0.207,0.623,1.0,1.0,1.0,1.0,1.0,20.53,-9999,1.0,-9999,5.96332,1.0,27.4378,0.994444,31.8052,0.702076,62.9634,0.998611,72.9856,1.46475,-2.47116,0.938194,0.0689819,-2.45973,-2.28611,-2.09022,0.901389,0.804861,0.842361,1.31125,1.27245,1.43538,1.58383,3.86762,3.58612,3.72622,3.89787,0.963333,1.35295,1.45018,1.96796,3.41302,3.01781,3.33558,3.43723,1.33188,1.0
