TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199601,2.13,0.0,97.8486,33.853,0.0,284.541,0.0,1.098,0.0,101.325,0.0,0.609,0.0,3.206,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.2549,3.0,0.00394144,0.0,0.0010393,-9999,-1.27095,0.0,-0.33513,-9999,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199602,1.914,0.0,162.921,51.143,0.0,288.928,0.0,1.182,0.0,101.205,0.0,2.25,0.0,3.535,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3733,3.0,0.00350386,0.0,-0.00027828,-9999,-1.19596,0.0,0.0949849,-9999,1.88169,0.0,-9999,1.87052,1.87795,1.88938,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199603,4.118,0.0,261.26,108.869,0.0,286.049,0.0,1.839,0.0,101.731,0.0,0.764,0.0,2.634,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.2549,3.0,0.00394144,0.0,-0.00152846,-9999,-1.27095,0.0,0.492861,-9999,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199604,9.615,0.0,365.821,182.904,0.0,304.015,0.0,4.75,0.0,101.724,0.0,0.305,0.0,2.479,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3121,3.0,0.00372994,0.0,-0.00144644,-9999,-1.23471,0.0,0.478807,-9999,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199605,11.058,0.0,446.969,176.052,0.0,325.452,0.0,3.828,0.0,101.352,0.0,2.199,0.0,3.113,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3408,3.0,0.00373554,0.0,0.00380025,-9999,-0.733207,0.0,-0.745909,-9999,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199606,15.693,0.00416667,483.36,227.265,0.00486111,339.392,0.0,6.197,0.0,102.043,0.0,0.776,0.0,2.409,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3121,3.0,0.00460449,0.004167,0.00858512,-9999,-3.04653,0.004167,-5.68028,-9999,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199607,15.971,1.0,463.6,202.358,1.0,342.902,0.0,5.668,0.0,101.835,0.999328,1.126,0.999328,3.284,0.829973,0.47690168325,0.772849462366,127.502902654,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3407,3.0,23.925,1.0,41.6792,-9999,42.5067,1.0,74.0501,-9999,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199608,16.901,0.998656,393.997,165.88,0.982527,348.207,0.0,5.423,0.0,101.468,0.968414,3.942,0.968414,2.925,0.485215,-9999,-9999,100.146527778,0.967741935484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.2549,3.0,40.0162,0.998656,69.7113,-9999,5.85405,0.998656,10.1982,-9999,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199609,13.092,0.983333,296.512,130.501,0.990278,328.073,0.0,3.625,0.0,101.655,0.979861,0.815,0.979861,3.126,0.513194,-9999,-9999,70.7472162258,0.979861111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3121,3.0,34.2114,0.983333,55.4105,-9999,11.162,0.983333,18.0785,-9999,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199610,11.249,1.0,194.462,78.204,1.0,322.531,0.0,2.5,0.0,101.572,0.999328,2.016,0.999328,3.315,0.660618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.8952,3.0,16.4968,1.0,7.31976,-9999,-3.4084,1.0,-1.51233,-9999,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199611,5.979,1.0,115.289,30.411,1.0,311.119,0.0,1.153,0.0,100.924,1.0,3.483,1.0,3.92,0.977083,0.52089923716,0.909722222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.959,-9999,1.0,-10.3218,3.0,4.53067,1.0,1.35205,-9999,-23.2167,1.0,-6.92839,-9999,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199612,-0.34,0.834677,81.0562,22.739,0.9375,283.647,0.0,0.704,0.168011,101.459,0.926075,1.283,0.926075,2.915,0.233871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.34,-9999,0.938172,-10.2877,3.0,2.58367,0.834005,0.681276,0.101557,-32.8212,0.834005,-8.65447,0.551438,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199701,-0.772,1.0,97.8486,32.819,1.0,282.753,0.0,0.476,1.0,102.408,1.0,0.106,1.0,1.815,0.94086,0.323643422353,0.870295698925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.336,-0.43,1.0,1.0,-4.09588,3.0,1.2274,0.907258,0.323647,0.0673233,-3.20591,1.0,-0.845353,0.445408,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199702,6.737,1.0,161.401,48.048,1.0,308.139,0.0,1.653,1.0,101.851,0.999256,2.336,1.0,4.191,0.979167,0.761863810364,0.977678571429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.134,5.167,1.0,1.0,1.18513,3.0,0.865641,1.0,-0.0687502,0.114409,-20.9558,1.0,1.66433,1.08218,1.88999,0.0,-9999,1.87958,1.88599,1.89665,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199703,8.605,1.0,257.747,103.837,0.37836,313.081,0.0,1.792,1.0,102.449,0.999328,0.839,1.0,2.591,0.928091,0.467457936096,0.789650537634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.676,7.647,1.0,1.0,1.36341,3.0,9.10943,0.850806,-3.53255,0.196816,14.1161,0.859543,-5.47408,0.94419,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199704,8.185,1.0,362.625,162.144,1.0,297.78,0.0,3.267,1.0,102.241,0.998611,1.173,1.0,2.761,0.967361,-9999,-9999,87.6092641844,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.822,7.754,1.0,0.83125,1.19679,3.0,15.3884,0.952083,-5.96748,0.212265,35.9248,0.94375,-13.9313,0.757575,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199705,13.011,0.997984,444.92,205.256,0.997984,324.938,0.0,3.865,0.997984,101.593,0.995296,1.813,1.0,2.838,0.979167,0.507477135426,0.762096774194,119.394974408,0.995295698925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.769,12.048,0.997984,0.997984,3.45345,3.0,28.8469,0.09543,29.3467,0.422456,45.7236,0.97043,46.5157,0.891036,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199706,15.878,1.0,483.043,207.025,1.0,345.67,0.0,3.876,1.0,101.082,0.999306,4.383,1.0,2.794,0.969444,0.446476261909,0.977083333333,128.870889192,0.99375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.476,14.7,1.0,1.0,4.26356,3.0,46.204,0.301389,86.1477,0.590661,38.3085,1.0,71.4264,0.966232,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199707,17.183,1.0,465.1,190.074,1.0,351.665,0.0,3.311,1.0,101.784,0.999328,1.687,1.0,2.263,0.938844,0.376926662392,0.948924731183,132.644346259,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.852,16.051,1.0,1.0,4.05651,3.0,41.8458,0.999328,78.0219,0.545993,27.027,0.999328,50.3921,0.898092,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199708,20.81,1.0,396.83,199.046,1.0,366.318,0.0,5.635,1.0,101.478,0.999328,2.497,1.0,2.34,0.953629,0.326797041652,0.664650537634,132.961561129,0.996639784946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.929,18.257,1.0,1.0,3.95673,3.0,40.2464,0.942876,65.1851,0.533539,38.1967,0.979839,61.8652,0.711844,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199709,14.549,1.0,299.926,145.134,1.0,325.056,0.0,3.149,1.0,101.974,0.999306,0.473,1.0,2.128,0.353472,0.336528120889,0.767361111111,79.8611091411,0.997222222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.831,14.312,1.0,1.0,-0.370265,3.0,27.167,0.421528,44.001,0.412227,18.0733,0.995833,29.2724,0.634059,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199710,10.165,1.0,197.595,76.262,1.0,313.866,0.0,1.79,1.0,101.547,0.999328,2.545,1.0,2.757,0.755376,0.417111000299,0.882392473118,27.3756291466,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.711,10.806,1.0,1.0,-2.25559,3.0,19.8753,0.994624,8.81881,0.385656,-13.1399,0.993952,-5.83029,0.833781,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199711,7.065,1.0,117.252,31.836,1.0,314.385,0.0,0.715,1.0,100.56,0.999306,1.86,1.0,2.413,0.934028,0.463824901448,0.965972222222,2.93520981087,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.457,7.636,1.0,1.0,-1.89723,3.0,5.60985,0.995833,1.67411,0.16515,-12.3816,1.0,-3.69494,0.517084,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199712,5.198,0.903898,81.3706,19.303,0.905914,310.214,0.0,0.713,0.903898,101.161,0.875672,2.432,1.0,3.177,0.870296,-9999,-9999,-7.58378309043,0.873655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.803,5.793,0.903898,0.903898,-2.69524,3.0,2.27579,0.865591,0.679148,0.0872449,-24.8278,0.864919,-7.40916,0.547068,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199801,4.584,1.0,97.8486,29.65,1.0,295.135,0.0,1.087,1.0,101.546,1.0,1.939,1.0,3.752,0.633737,0.624734381628,0.918682795699,-9.07974433768,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.02,6.063,1.0,1.0,-2.74312,3.0,1.02312,0.998656,0.234243,0.0298459,-28.6967,0.998656,-6.57006,0.857583,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199802,6.422,1.0,161.401,62.818,1.0,293.868,0.0,1.76,1.0,102.457,1.0,0.5,1.0,2.879,0.604167,0.468428850752,0.964285714286,15.9728607918,0.950148809524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.209,5.739,1.0,1.0,-0.590893,3.0,4.98424,1.0,-0.395854,0.174654,-9.18013,1.0,0.729097,0.753756,1.88861,0.0,-9999,1.87819,1.88512,1.89578,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199803,7.628,1.0,257.747,78.457,0.986559,314.407,0.0,2.006,1.0,102.181,1.0,2.494,1.0,3.353,0.993952,0.592586314755,0.911962365591,20.1279589372,0.739919354839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.143,7.491,1.0,1.0,0.261472,3.0,2.62039,0.88172,-1.01616,0.127668,-10.964,1.0,4.25174,0.80255,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199804,9.249,1.0,362.625,124.767,0.925,319.608,0.0,2.086,1.0,100.345,1.0,2.803,1.0,2.988,0.968056,0.489791850492,0.852083333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.242,9.442,1.0,1.0,1.09567,3.0,36.0316,0.985417,-13.9727,0.491119,16.9993,0.988889,-6.59216,0.822256,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199805,15.166,1.0,444.92,198.47,1.0,336.712,0.0,5.866,1.0,101.607,1.0,0.894,1.0,2.705,0.952285,-9999,-9999,133.790798611,0.760752688172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.281,13.059,1.0,1.0,3.55927,3.0,54.8193,0.516801,55.769,0.505179,48.9079,0.520161,49.7552,0.929176,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199806,16.186,1.0,483.043,179.215,1.0,351.077,0.0,4.062,1.0,101.445,1.0,3.2,1.0,2.837,0.979861,-9999,-9999,110.224660165,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.108,14.969,1.0,1.0,3.21671,3.0,85.8638,0.709722,87.3513,1.28033,15.3086,0.7125,15.5738,1.05198,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199807,16.732,1.0,465.1,164.8,1.0,352.331,0.0,4.203,1.0,101.23,1.0,1.219,1.0,3.049,0.969758,0.543987858208,0.979838709677,113.559511553,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.396,15.34,1.0,1.0,2.41143,3.0,69.3636,1.0,99.6762,0.874607,8.46549,1.0,12.165,1.02861,1.88826,0.0,-9999,1.87782,1.88477,1.89547,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199808,17.289,1.0,396.83,191.593,1.0,344.381,0.0,4.975,1.0,101.632,1.0,1.523,1.0,2.643,0.952285,0.394519823107,0.942876344086,127.668682796,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.928,15.906,1.0,1.0,2.00647,3.0,47.0491,0.995296,79.0968,0.883451,27.9727,0.999328,47.0264,0.915672,1.88951,0.0,-9999,1.87906,1.88555,1.89625,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199809,15.377,1.0,299.926,105.768,1.0,347.681,0.0,2.497,1.0,100.784,1.0,9.33,1.0,3.161,0.802083,0.463703871564,0.959722222222,59.4638888889,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.405,14.535,1.0,1.0,1.29412,3.0,38.9786,0.861111,73.679,0.624258,-9.08144,1.0,-17.1661,1.04794,1.88509,0.0,-9999,1.87429,1.88147,1.89253,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199810,10.267,1.0,197.595,43.799,1.0,328.766,0.0,1.743,1.0,100.91,1.0,4.487,1.0,3.758,0.954973,0.638132927297,0.880376344086,10.2117383513,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.829,11.599,1.0,1.0,-1.90559,3.0,9.89659,0.998656,-3.58007,0.272942,-41.5071,0.998656,15.0151,1.42147,1.87748,0.0,-9999,1.86598,1.87409,1.88586,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199811,4.102,1.0,117.252,39.261,0.997917,294.177,0.0,0.811,0.996528,101.6,1.0,3.94,1.0,2.667,0.965278,0.400603372646,0.902777777778,-1.4375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.303,7.677,1.0,1.0,-4.96674,3.0,3.60119,0.993056,-0.710764,0.143629,-18.2873,1.0,3.60934,0.886624,1.85954,0.0,-9999,1.83289,1.85169,1.86411,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199812,5.14,1.0,81.3706,20.175,0.946237,309.105,0.0,0.892,1.0,101.767,0.920699,1.945,1.0,3.468,0.979839,-9999,-9999,-7.4606863235,0.92002688172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.309,6.113,0.94422,0.94422,-2.09969,3.0,0.976196,0.330645,-0.192671,0.0795873,-35.4159,0.629032,6.99001,1.14659,2.42515,0.0,-9999,2.40789,2.42445,2.45368,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199901,5.316,1.0,97.8486,30.953,0.998656,305.27,0.0,1.222,1.0,101.263,1.0,2.181,1.0,4.189,0.170699,-9999,-9999,-8.60388194875,0.995295698925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.759,6.518,1.0,1.0,-1.82269,3.0,4.46193,0.354167,-2.58634,0.143422,-45.9143,0.364247,26.6141,1.08251,2.09719,0.347446,0.0545519,2.0899,2.09671,2.1719,0.340054,0.346102,0.333333,2.81016,2.81218,2.81509,2.81746,0.714368,0.46556,0.714368,0.72756,3.55088,3.33609,3.54392,3.59322,1.00594,0.981871,1.00302,1.01314,-9999,-9999
199902,3.213,1.0,161.401,56.239,1.0,292.39,0.0,0.863,1.0,101.611,1.0,2.361,1.0,3.969,0.993304,0.565083831315,0.994047619048,16.4866071429,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,368.36,0.581101,4.161,5.008,1.0,1.0,-2.26788,3.0,4.91934,0.970982,-2.85148,0.168527,-31.115,0.999256,18.0357,1.32807,1.54594,0.560268,0.0604342,1.5184,1.54591,1.58302,0.55878,0.560268,0.566964,3.20446,2.63906,3.30252,3.67385,1.67367,1.18566,1.78003,2.06908,2.3357,2.3357,2.62572,3.19303,1.2501,0.886343,1.0954,1.2199,-9999,-9999
199903,7.355,1.0,257.747,88.921,1.0,311.278,0.0,1.766,1.0,101.096,1.0,2.058,1.0,3.386,0.830645,0.495363354424,0.819892473118,39.8158173187,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.172,0.400538,6.667,6.899,1.0,1.0,0.673031,3.0,11.9841,0.981183,6.21693,0.231811,-2.18776,0.981855,-1.13493,0.832272,1.46843,0.399866,0.0599389,1.21102,1.44991,1.58711,0.400538,0.399866,0.395833,3.72667,3.27979,3.80937,3.99249,2.27566,2.09001,2.38043,2.41811,3.11248,3.04256,3.15457,3.20943,2.26326,2.26181,2.3099,2.34689,-9999,-9999
199904,9.686,1.0,362.625,147.626,1.0,314.693,0.0,2.449,1.0,101.303,1.0,1.84,1.0,3.454,0.997917,0.480041468676,0.998611111111,85.2699577295,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.442,1.0,9.254,9.285,1.0,1.0,1.78928,3.0,25.7929,1.0,41.7117,0.369363,26.4264,1.0,42.7362,0.974706,-0.00887615,1.0,0.0505669,-0.0337215,0.00126545,0.014226,1.0,1.0,0.999306,3.80662,3.76919,3.79206,3.80689,3.81007,3.78407,3.81354,3.82033,4.33996,4.22339,4.32616,4.35339,4.25242,4.18145,4.25242,4.26817,-9999,-9999
199905,13.959,1.0,444.92,204.351,1.0,332.232,0.0,4.546,1.0,101.556,0.998656,1.545,1.0,3.415,0.997312,0.466307578668,0.997311827957,123.207303821,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,364.604,1.0,12.577,12.231,1.0,0.950941,3.23932,3.0,41.8443,1.0,54.5581,0.489078,50.7313,1.0,66.1454,0.957526,-1.75744,0.998656,0.0569786,-1.76818,-1.74538,-1.69043,0.989919,0.990591,0.998656,4.98635,5.01741,5.05486,5.097,6.71599,6.71979,6.7458,6.87235,5.29871,5.38855,5.44066,5.49613,7.03983,6.96177,7.05364,7.09794,-9999,-9999
199906,14.542,1.0,483.043,206.15,1.0,334.873,0.0,4.009,1.0,101.734,1.0,3.2,1.0,3.228,0.996528,0.408786857526,0.995833333333,126.295138889,1.0,432.359375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,361.752,1.0,14.443,14.332,1.0,0.975,2.30426,3.0,48.0904,0.95625,75.129,0.596099,31.1808,1.0,48.712,1.07641,-2.39058,0.911806,0.0739134,-2.38941,-2.35966,-2.33198,0.911806,0.9125,0.89375,5.45792,5.39971,5.43851,5.4761,7.77049,7.77049,7.79237,7.8414,6.51854,5.958,6.07845,6.32032,8.5602,8.11823,8.25031,8.43627,-9999,-9999
