SITE_ID,filename,start_year,end_year,version,filetype,timestamp 
DE-Tha,FLX_DE-Tha_FLUXNET2015_SUBSET_MM_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280335
DE-Tha,FLX_DE-Tha_FLUXNET2015_SUBSET_YY_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280335
DE-Tha,FLX_DE-Tha_FLUXNET2015_AUXNEE_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280330
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_AUXNEE_2013-2014_2-4.csv,2013,2014,2-4,AUX,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_AUXMETEO_2013-2014_2-4.csv,2013,2014,2-4,AUX,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_SUBSET_YY_2013-2014_2-4.csv,2013,2014,2-4,FLUX-MET,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_SUBSET_MM_2013-2014_2-4.csv,2013,2014,2-4,FLUX-MET,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_SUBSET_WW_2013-2014_2-4.csv,2013,2014,2-4,FLUX-MET,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_SUBSET_DD_2013-2014_2-4.csv,2013,2014,2-4,FLUX-MET,202001280336
DE-Zrk,FLX_DE-Zrk_FLUXNET2015_SUBSET_HH_2013-2014_2-4.csv,2013,2014,2-4,FLUX-MET,202001280336
DK-Eng,FLX_DK-Eng_FLUXNET2015_SUBSET_HH_2005-2008_1-4.csv,2005,2008,1-4,FLUX-MET,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_AUXMETEO_2005-2008_1-4.csv,2005,2008,1-4,AUX,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_SUBSET_YY_2005-2008_1-4.csv,2005,2008,1-4,FLUX-MET,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_SUBSET_MM_2005-2008_1-4.csv,2005,2008,1-4,FLUX-MET,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_SUBSET_WW_2005-2008_1-4.csv,2005,2008,1-4,FLUX-MET,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_SUBSET_DD_2005-2008_1-4.csv,2005,2008,1-4,FLUX-MET,202001280337
DK-Eng,FLX_DK-Eng_FLUXNET2015_AUXNEE_2005-2008_1-4.csv,2005,2008,1-4,AUX,202001280337
DK-Fou,FLX_DK-Fou_FLUXNET2015_SUBSET_DD_2005-2005_1-4.csv,2005,2005,1-4,FLUX-MET,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_SUBSET_HH_2005-2005_1-4.csv,2005,2005,1-4,FLUX-MET,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_SUBSET_WW_2005-2005_1-4.csv,2005,2005,1-4,FLUX-MET,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_SUBSET_MM_2005-2005_1-4.csv,2005,2005,1-4,FLUX-MET,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_SUBSET_YY_2005-2005_1-4.csv,2005,2005,1-4,FLUX-MET,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_AUXMETEO_2005-2005_1-4.csv,2005,2005,1-4,AUX,202001280338
DK-Fou,FLX_DK-Fou_FLUXNET2015_AUXNEE_2005-2005_1-4.csv,2005,2005,1-4,AUX,202001280338
DK-Sor,FLX_DK-Sor_FLUXNET2015_SUBSET_HH_1996-2014_2-4.csv,1996,2014,2-4,FLUX-MET,202001280343
DK-Sor,FLX_DK-Sor_FLUXNET2015_SUBSET_DD_1996-2014_2-4.csv,1996,2014,2-4,FLUX-MET,202001280343
DK-Sor,FLX_DK-Sor_FLUXNET2015_SUBSET_WW_1996-2014_2-4.csv,1996,2014,2-4,FLUX-MET,202001280343
DK-Sor,FLX_DK-Sor_FLUXNET2015_SUBSET_MM_1996-2014_2-4.csv,1996,2014,2-4,FLUX-MET,202001280343
DK-Sor,FLX_DK-Sor_FLUXNET2015_SUBSET_YY_1996-2014_2-4.csv,1996,2014,2-4,FLUX-MET,202001280343
DK-Sor,FLX_DK-Sor_FLUXNET2015_AUXMETEO_1996-2014_2-4.csv,1996,2014,2-4,AUX,202001280338
DK-Sor,FLX_DK-Sor_FLUXNET2015_AUXNEE_1996-2014_2-4.csv,1996,2014,2-4,AUX,202001280338
ES-Amo,FLX_ES-Amo_FLUXNET2015_SUBSET_HH_2007-2012_1-4.csv,2007,2012,1-4,FLUX-MET,202001280346
ES-Amo,FLX_ES-Amo_FLUXNET2015_AUXNEE_2007-2012_1-4.csv,2007,2012,1-4,AUX,202001280344
ES-Amo,FLX_ES-Amo_FLUXNET2015_AUXMETEO_2007-2012_1-4.csv,2007,2012,1-4,AUX,202001280344
ES-Amo,FLX_ES-Amo_FLUXNET2015_SUBSET_YY_2007-2012_1-4.csv,2007,2012,1-4,FLUX-MET,202001280346
ES-Amo,FLX_ES-Amo_FLUXNET2015_SUBSET_MM_2007-2012_1-4.csv,2007,2012,1-4,FLUX-MET,202001280346
ES-Amo,FLX_ES-Amo_FLUXNET2015_SUBSET_WW_2007-2012_1-4.csv,2007,2012,1-4,FLUX-MET,202001280346
ES-Amo,FLX_ES-Amo_FLUXNET2015_SUBSET_DD_2007-2012_1-4.csv,2007,2012,1-4,FLUX-MET,202001280346
ES-LgS,FLX_ES-LgS_FLUXNET2015_AUXNEE_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280346
ES-LgS,FLX_ES-LgS_FLUXNET2015_SUBSET_HH_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280347
ES-LgS,FLX_ES-LgS_FLUXNET2015_SUBSET_DD_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280347
ES-LgS,FLX_ES-LgS_FLUXNET2015_SUBSET_WW_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280347
ES-LgS,FLX_ES-LgS_FLUXNET2015_SUBSET_MM_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280347
ES-LgS,FLX_ES-LgS_FLUXNET2015_SUBSET_YY_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280347
ES-LgS,FLX_ES-LgS_FLUXNET2015_AUXMETEO_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280346
ES-LJu,FLX_ES-LJu_FLUXNET2015_AUXNEE_2004-2013_1-4.csv,2004,2013,1-4,AUX,202001280347
ES-LJu,FLX_ES-LJu_FLUXNET2015_SUBSET_HH_2004-2013_1-4.csv,2004,2013,1-4,FLUX-MET,202001280349
ES-LJu,FLX_ES-LJu_FLUXNET2015_SUBSET_DD_2004-2013_1-4.csv,2004,2013,1-4,FLUX-MET,202001280349
ES-LJu,FLX_ES-LJu_FLUXNET2015_SUBSET_WW_2004-2013_1-4.csv,2004,2013,1-4,FLUX-MET,202001280349
ES-LJu,FLX_ES-LJu_FLUXNET2015_SUBSET_MM_2004-2013_1-4.csv,2004,2013,1-4,FLUX-MET,202001280349
ES-LJu,FLX_ES-LJu_FLUXNET2015_SUBSET_YY_2004-2013_1-4.csv,2004,2013,1-4,FLUX-MET,202001280349
ES-LJu,FLX_ES-LJu_FLUXNET2015_AUXMETEO_2004-2013_1-4.csv,2004,2013,1-4,AUX,202001280347
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_AUXNEE_2009-2009_1-4.csv,2009,2009,1-4,AUX,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_AUXMETEO_2009-2009_1-4.csv,2009,2009,1-4,AUX,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_SUBSET_YY_2009-2009_1-4.csv,2009,2009,1-4,FLUX-MET,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_SUBSET_MM_2009-2009_1-4.csv,2009,2009,1-4,FLUX-MET,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_SUBSET_WW_2009-2009_1-4.csv,2009,2009,1-4,FLUX-MET,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_SUBSET_DD_2009-2009_1-4.csv,2009,2009,1-4,FLUX-MET,202001280350
ES-Ln2,FLX_ES-Ln2_FLUXNET2015_SUBSET_HH_2009-2009_1-4.csv,2009,2009,1-4,FLUX-MET,202001280350
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_SUBSET_HH_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280355
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_SUBSET_DD_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280355
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_SUBSET_WW_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280355
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_SUBSET_MM_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280355
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_SUBSET_YY_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280355
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_AUXMETEO_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280350
FI-Hyy,FLX_FI-Hyy_FLUXNET2015_AUXNEE_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280350
FI-Jok,FLX_FI-Jok_FLUXNET2015_SUBSET_WW_2000-2003_1-4.csv,2000,2003,1-4,FLUX-MET,202001280358
FI-Jok,FLX_FI-Jok_FLUXNET2015_SUBSET_HH_2000-2003_1-4.csv,2000,2003,1-4,FLUX-MET,202001280358
FI-Jok,FLX_FI-Jok_FLUXNET2015_SUBSET_DD_2000-2003_1-4.csv,2000,2003,1-4,FLUX-MET,202001280358
FI-Jok,FLX_FI-Jok_FLUXNET2015_SUBSET_MM_2000-2003_1-4.csv,2000,2003,1-4,FLUX-MET,202001280358
FI-Jok,FLX_FI-Jok_FLUXNET2015_SUBSET_YY_2000-2003_1-4.csv,2000,2003,1-4,FLUX-MET,202001280358
FI-Jok,FLX_FI-Jok_FLUXNET2015_AUXMETEO_2000-2003_1-4.csv,2000,2003,1-4,AUX,202001280357
FI-Jok,FLX_FI-Jok_FLUXNET2015_AUXNEE_2000-2003_1-4.csv,2000,2003,1-4,AUX,202001280357
FI-Let,FLX_FI-Let_FLUXNET2015_AUXMETEO_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280358
FI-Let,FLX_FI-Let_FLUXNET2015_SUBSET_DD_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280359
FI-Let,FLX_FI-Let_FLUXNET2015_SUBSET_WW_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280359
FI-Let,FLX_FI-Let_FLUXNET2015_SUBSET_HH_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280359
FI-Let,FLX_FI-Let_FLUXNET2015_AUXNEE_2009-2012_1-4.csv,2009,2012,1-4,AUX,202001280358
FI-Let,FLX_FI-Let_FLUXNET2015_SUBSET_MM_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280359
FI-Let,FLX_FI-Let_FLUXNET2015_SUBSET_YY_2009-2012_1-4.csv,2009,2012,1-4,FLUX-MET,202001280359
FI-Lom,FLX_FI-Lom_FLUXNET2015_SUBSET_MM_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280400
FI-Lom,FLX_FI-Lom_FLUXNET2015_AUXNEE_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280359
FI-Lom,FLX_FI-Lom_FLUXNET2015_AUXMETEO_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280359
FI-Lom,FLX_FI-Lom_FLUXNET2015_SUBSET_YY_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280400
FI-Lom,FLX_FI-Lom_FLUXNET2015_SUBSET_WW_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280400
FI-Lom,FLX_FI-Lom_FLUXNET2015_SUBSET_DD_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280400
FI-Lom,FLX_FI-Lom_FLUXNET2015_SUBSET_HH_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280400
FI-Sod,FLX_FI-Sod_FLUXNET2015_SUBSET_HH_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280403
FI-Sod,FLX_FI-Sod_FLUXNET2015_AUXNEE_2001-2014_1-4.csv,2001,2014,1-4,AUX,202001280400
FI-Sod,FLX_FI-Sod_FLUXNET2015_AUXMETEO_2001-2014_1-4.csv,2001,2014,1-4,AUX,202001280400
FI-Sod,FLX_FI-Sod_FLUXNET2015_SUBSET_YY_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280403
FI-Sod,FLX_FI-Sod_FLUXNET2015_SUBSET_MM_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280403
FI-Sod,FLX_FI-Sod_FLUXNET2015_SUBSET_WW_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280403
FI-Sod,FLX_FI-Sod_FLUXNET2015_SUBSET_DD_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280403
FR-Fon,FLX_FR-Fon_FLUXNET2015_AUXNEE_2005-2014_1-4.csv,2005,2014,1-4,AUX,202001280404
FR-Fon,FLX_FR-Fon_FLUXNET2015_SUBSET_HH_2005-2014_1-4.csv,2005,2014,1-4,FLUX-MET,202001280406
FR-Fon,FLX_FR-Fon_FLUXNET2015_SUBSET_DD_2005-2014_1-4.csv,2005,2014,1-4,FLUX-MET,202001280406
FR-Fon,FLX_FR-Fon_FLUXNET2015_SUBSET_WW_2005-2014_1-4.csv,2005,2014,1-4,FLUX-MET,202001280406
FR-Fon,FLX_FR-Fon_FLUXNET2015_SUBSET_MM_2005-2014_1-4.csv,2005,2014,1-4,FLUX-MET,202001280406
FR-Fon,FLX_FR-Fon_FLUXNET2015_SUBSET_YY_2005-2014_1-4.csv,2005,2014,1-4,FLUX-MET,202001280406
FR-Fon,FLX_FR-Fon_FLUXNET2015_AUXMETEO_2005-2014_1-4.csv,2005,2014,1-4,AUX,202001280404
FR-Gri,FLX_FR-Gri_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280410
FR-Gri,FLX_FR-Gri_FLUXNET2015_AUXNEE_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280407
FR-Gri,FLX_FR-Gri_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280407
FR-Gri,FLX_FR-Gri_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280410
FR-Gri,FLX_FR-Gri_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280410
FR-Gri,FLX_FR-Gri_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280410
FR-Gri,FLX_FR-Gri_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280410
FR-LBr,FLX_FR-LBr_FLUXNET2015_SUBSET_YY_1996-2008_1-4.csv,1996,2008,1-4,FLUX-MET,202001280414
FR-LBr,FLX_FR-LBr_FLUXNET2015_AUXNEE_1996-2008_1-4.csv,1996,2008,1-4,AUX,202001280411
FR-LBr,FLX_FR-LBr_FLUXNET2015_AUXMETEO_1996-2008_1-4.csv,1996,2008,1-4,AUX,202001280411
FR-LBr,FLX_FR-LBr_FLUXNET2015_SUBSET_MM_1996-2008_1-4.csv,1996,2008,1-4,FLUX-MET,202001280414
FR-LBr,FLX_FR-LBr_FLUXNET2015_SUBSET_WW_1996-2008_1-4.csv,1996,2008,1-4,FLUX-MET,202001280414
FR-LBr,FLX_FR-LBr_FLUXNET2015_SUBSET_DD_1996-2008_1-4.csv,1996,2008,1-4,FLUX-MET,202001280414
FR-LBr,FLX_FR-LBr_FLUXNET2015_SUBSET_HH_1996-2008_1-4.csv,1996,2008,1-4,FLUX-MET,202001280414
FR-Pue,FLX_FR-Pue_FLUXNET2015_SUBSET_WW_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280419
FR-Pue,FLX_FR-Pue_FLUXNET2015_SUBSET_MM_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280419
FR-Pue,FLX_FR-Pue_FLUXNET2015_SUBSET_YY_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280419
FR-Pue,FLX_FR-Pue_FLUXNET2015_SUBSET_HH_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280419
FR-Pue,FLX_FR-Pue_FLUXNET2015_AUXMETEO_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280415
FR-Pue,FLX_FR-Pue_FLUXNET2015_AUXNEE_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280415
FR-Pue,FLX_FR-Pue_FLUXNET2015_SUBSET_DD_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280419
GF-Guy,FLX_GF-Guy_FLUXNET2015_SUBSET_HH_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280422
GF-Guy,FLX_GF-Guy_FLUXNET2015_SUBSET_MM_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280422
GF-Guy,FLX_GF-Guy_FLUXNET2015_SUBSET_YY_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280422
GF-Guy,FLX_GF-Guy_FLUXNET2015_AUXMETEO_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280420
GF-Guy,FLX_GF-Guy_FLUXNET2015_AUXNEE_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280420
GF-Guy,FLX_GF-Guy_FLUXNET2015_SUBSET_DD_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280422
GF-Guy,FLX_GF-Guy_FLUXNET2015_SUBSET_WW_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280422
GH-Ank,FLX_GH-Ank_FLUXNET2015_AUXNEE_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280423
GH-Ank,FLX_GH-Ank_FLUXNET2015_SUBSET_HH_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280424
GH-Ank,FLX_GH-Ank_FLUXNET2015_SUBSET_DD_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280424
GH-Ank,FLX_GH-Ank_FLUXNET2015_SUBSET_WW_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280424
GH-Ank,FLX_GH-Ank_FLUXNET2015_SUBSET_MM_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280424
GH-Ank,FLX_GH-Ank_FLUXNET2015_SUBSET_YY_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280424
GH-Ank,FLX_GH-Ank_FLUXNET2015_AUXMETEO_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280423
GL-NuF,FLX_GL-NuF_FLUXNET2015_SUBSET_WW_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280426
GL-NuF,FLX_GL-NuF_FLUXNET2015_AUXNEE_2008-2014_1-4.csv,2008,2014,1-4,AUX,202001280424
GL-NuF,FLX_GL-NuF_FLUXNET2015_AUXMETEO_2008-2014_1-4.csv,2008,2014,1-4,AUX,202001280424
GL-NuF,FLX_GL-NuF_FLUXNET2015_SUBSET_YY_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280426
GL-NuF,FLX_GL-NuF_FLUXNET2015_SUBSET_MM_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280426
GL-NuF,FLX_GL-NuF_FLUXNET2015_SUBSET_DD_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280426
GL-NuF,FLX_GL-NuF_FLUXNET2015_SUBSET_HH_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280426
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_AUXNEE_2008-2011_2-4.csv,2008,2011,2-4,AUX,202001280426
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_SUBSET_HH_2008-2011_2-4.csv,2008,2011,2-4,FLUX-MET,202001280427
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_SUBSET_DD_2008-2011_2-4.csv,2008,2011,2-4,FLUX-MET,202001280427
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_SUBSET_WW_2008-2011_2-4.csv,2008,2011,2-4,FLUX-MET,202001280427
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_SUBSET_MM_2008-2011_2-4.csv,2008,2011,2-4,FLUX-MET,202001280427
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_SUBSET_YY_2008-2011_2-4.csv,2008,2011,2-4,FLUX-MET,202001280427
GL-ZaF,FLX_GL-ZaF_FLUXNET2015_AUXMETEO_2008-2011_2-4.csv,2008,2011,2-4,AUX,202001280426
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_SUBSET_HH_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280431
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_SUBSET_DD_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280431
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_SUBSET_WW_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280431
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_SUBSET_MM_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280431
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_SUBSET_YY_2000-2014_2-4.csv,2000,2014,2-4,FLUX-MET,202001280431
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_AUXMETEO_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280427
GL-ZaH,FLX_GL-ZaH_FLUXNET2015_AUXNEE_2000-2014_2-4.csv,2000,2014,2-4,AUX,202001280427
IT-BCi,FLX_IT-BCi_FLUXNET2015_SUBSET_HH_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280434
IT-BCi,FLX_IT-BCi_FLUXNET2015_AUXNEE_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280432
IT-BCi,FLX_IT-BCi_FLUXNET2015_SUBSET_DD_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280434
IT-BCi,FLX_IT-BCi_FLUXNET2015_SUBSET_WW_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280434
IT-BCi,FLX_IT-BCi_FLUXNET2015_SUBSET_MM_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280434
IT-BCi,FLX_IT-BCi_FLUXNET2015_SUBSET_YY_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280434
IT-BCi,FLX_IT-BCi_FLUXNET2015_AUXMETEO_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280432
IT-CA1,FLX_IT-CA1_FLUXNET2015_SUBSET_WW_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280436
IT-CA1,FLX_IT-CA1_FLUXNET2015_SUBSET_HH_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280436
IT-CA1,FLX_IT-CA1_FLUXNET2015_AUXNEE_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280435
IT-CA1,FLX_IT-CA1_FLUXNET2015_AUXMETEO_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280435
IT-CA1,FLX_IT-CA1_FLUXNET2015_SUBSET_YY_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280436
IT-CA1,FLX_IT-CA1_FLUXNET2015_SUBSET_MM_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280436
IT-CA1,FLX_IT-CA1_FLUXNET2015_SUBSET_DD_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280436
IT-CA2,FLX_IT-CA2_FLUXNET2015_SUBSET_DD_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280437
IT-CA2,FLX_IT-CA2_FLUXNET2015_AUXNEE_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280436
IT-CA2,FLX_IT-CA2_FLUXNET2015_AUXMETEO_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280436
IT-CA2,FLX_IT-CA2_FLUXNET2015_SUBSET_YY_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280437
IT-CA2,FLX_IT-CA2_FLUXNET2015_SUBSET_MM_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280437
IT-CA2,FLX_IT-CA2_FLUXNET2015_SUBSET_WW_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280437
IT-CA2,FLX_IT-CA2_FLUXNET2015_SUBSET_HH_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280437
IT-CA3,FLX_IT-CA3_FLUXNET2015_SUBSET_HH_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280438
IT-CA3,FLX_IT-CA3_FLUXNET2015_AUXNEE_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280437
IT-CA3,FLX_IT-CA3_FLUXNET2015_AUXMETEO_2011-2014_2-4.csv,2011,2014,2-4,AUX,202001280437
IT-CA3,FLX_IT-CA3_FLUXNET2015_SUBSET_YY_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280438
IT-CA3,FLX_IT-CA3_FLUXNET2015_SUBSET_MM_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280438
IT-CA3,FLX_IT-CA3_FLUXNET2015_SUBSET_WW_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280438
IT-CA3,FLX_IT-CA3_FLUXNET2015_SUBSET_DD_2011-2014_2-4.csv,2011,2014,2-4,FLUX-MET,202001280438
IT-Col,FLX_IT-Col_FLUXNET2015_AUXNEE_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280439
IT-Col,FLX_IT-Col_FLUXNET2015_SUBSET_HH_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280444
IT-Col,FLX_IT-Col_FLUXNET2015_SUBSET_DD_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280444
IT-Col,FLX_IT-Col_FLUXNET2015_SUBSET_WW_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280444
IT-Col,FLX_IT-Col_FLUXNET2015_SUBSET_MM_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280444
IT-Col,FLX_IT-Col_FLUXNET2015_SUBSET_YY_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280444
IT-Col,FLX_IT-Col_FLUXNET2015_AUXMETEO_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280439
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_AUXNEE_2012-2014_2-4.csv,2012,2014,2-4,AUX,202001280445
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_AUXMETEO_2012-2014_2-4.csv,2012,2014,2-4,AUX,202001280445
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_SUBSET_YY_2012-2014_2-4.csv,2012,2014,2-4,FLUX-MET,202001280445
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_SUBSET_MM_2012-2014_2-4.csv,2012,2014,2-4,FLUX-MET,202001280445
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_SUBSET_WW_2012-2014_2-4.csv,2012,2014,2-4,FLUX-MET,202001280445
