TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201012,-3.118,1.0,88.2038,17.189,0.90121,276.66,0.0,0.149,1.0,95.49,1.0,1.055,1.0,2.727,0.526882,-9999,-9999,3.03909450432,0.555779569892,36.6027462121,0.69623655914,399.01,0.680108,2.015,2.225,2.614,3.251,4.747,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.803,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.654141,1.0,1.58824,0.629704,0.0836563,0.1947,44.3421,0.837366,2.3356,1.47608,2.09177,0.655242,0.0376224,2.03532,2.09171,2.1543,0.655242,0.655242,0.655242,2.43919,2.41528,2.43919,2.54741,0.347483,0.323745,0.350324,0.397906,1.43583,1.25785,1.42456,1.45153,0.675581,0.573053,0.591196,0.676922,-9999,-9999
201101,1.122,1.0,104.85,26.278,0.987231,285.032,0.0,0.269,1.0,96.1,1.0,2.869,1.0,3.257,0.952957,0.528339596541,0.721774193548,10.0119966827,0.999327956989,60.6762182567,0.999327956989,405.467,0.876344,2.016,2.084,2.269,2.733,3.669,-9999,1.0,1.0,1.0,1.0,1.0,-9999,37.413,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.508972,1.0,1.35349,0.877016,0.771653,0.177485,12.6079,0.997984,7.18806,1.09759,0.848182,0.852823,0.0359989,0.866821,0.88304,0.905129,0.852823,0.856855,0.852823,1.35044,1.34211,1.37496,1.60006,0.481211,0.460591,0.484148,0.699949,1.69553,1.67397,1.70584,1.77569,1.15191,1.13498,1.14359,1.26181,-9999,-9999
201102,2.486,1.0,168.502,49.844,0.987351,291.659,0.0,0.689,1.0,95.964,1.0,1.468,1.0,2.922,0.94122,0.559022320398,0.682291666667,23.9791666667,1.0,104.588942308,0.928571428571,409.598,0.985863,2.019,2.025,2.083,2.467,3.193,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.846,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.842189,1.0,6.29451,0.985863,7.03866,0.247494,14.8717,1.0,16.6299,0.842094,0.61723,0.90625,0.051204,0.610119,0.61723,0.638821,0.927827,0.90625,0.918899,2.34977,2.28468,2.33379,2.39598,1.73267,1.68334,1.71319,1.74755,2.9566,2.5636,2.80704,2.85985,2.17192,2.10481,2.16256,2.2008,-9999,-9999
201103,5.71,1.0,263.966,130.866,1.0,273.002,0.0,2.722,1.0,96.416,1.0,0.33,0.999328,3.016,0.873656,0.521283522911,0.611559139785,65.1129032258,1.0,261.997983871,1.0,409.78,0.986559,3.71,3.628,3.523,3.751,4.018,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.284,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.15953,1.0,17.5794,0.986559,17.6756,0.312394,45.6444,0.994624,45.8942,0.909464,-1.4077,0.854167,0.0479791,-1.42497,-1.39192,-1.34028,0.806452,0.860887,0.882392,2.66699,2.60562,2.63869,2.65982,4.01006,3.97836,4.02946,4.06487,2.76871,1.84599,2.04138,2.7685,3.97122,3.62122,3.88379,4.06866,-9999,-9999
201104,12.114,1.0,366.866,188.925,1.0,300.775,0.0,6.009,1.0,96.208,1.0,0.6,1.0,2.802,1.0,0.454197848571,0.765972222222,108.332638889,1.0,387.966666667,1.0,405.171,0.975,8.609,8.363,7.951,7.852,7.214,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.776,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.31287,1.0,39.3904,0.968056,40.3603,0.549371,65.5192,0.998611,67.1325,1.04784,-1.16817,0.882639,0.0655018,-1.28909,-1.23322,-1.15117,0.884722,0.879167,0.88125,4.66771,4.63383,4.68128,4.84081,5.90611,5.90255,5.96251,6.01752,5.7026,5.30585,5.72702,6.43327,6.32162,6.26586,6.47442,6.83798,-9999,-9999
201105,13.069,1.0,446.874,236.99,1.0,306.354,0.0,6.153,1.0,96.189,1.0,1.377,1.0,2.973,0.993952,0.521760077073,0.817204301075,142.649865591,1.0,482.05577957,1.0,404.626,0.975134,10.17,9.993,9.652,9.608,9.113,-9999,0.998656,0.998656,0.998656,0.998656,0.998656,-9999,32.928,21.597,18.931,-9999,-9999,0.998656,0.0,0.0,-9999,-9999,0.470644,0.998656,54.3917,0.959005,58.3915,0.732251,77.8799,0.995296,83.607,1.05158,-3.92974,0.903898,0.0762391,-3.96101,-3.94183,-3.84491,0.903898,0.902554,0.885081,5.76442,5.73097,5.84692,6.25856,9.69277,9.68632,9.78952,10.0779,6.07683,6.10007,6.19681,6.66583,10.1296,10.0837,10.1296,10.3568,-9999,-9999
201106,14.472,1.0,483.664,207.658,1.0,336.607,0.0,4.042,1.0,96.009,1.0,1.56,1.0,3.225,1.0,0.548648108884,0.7875,133.185416667,1.0,424.16320922,0.999305555556,400.671,1.0,12.268,12.044,11.621,11.444,10.694,-9999,0.990972,0.990972,0.990972,0.990972,0.990972,-9999,29.87,21.597,18.931,-9999,-9999,0.990972,0.0,0.0,-9999,-9999,0.414727,0.990972,62.9884,0.995833,67.4737,0.734946,61.3116,0.99375,65.6775,1.00738,-3.25817,0.902083,0.0792224,-3.32317,-3.20766,-3.12535,0.888194,0.913194,0.941667,6.88896,6.48963,6.88384,7.20869,10.0279,9.87087,10.0514,10.344,5.46684,5.40977,5.90586,6.28961,9.59571,9.22649,9.5357,9.70843,-9999,-9999
201107,13.634,1.0,466.282,166.12,1.0,336.593,0.0,3.851,1.0,95.706,1.0,2.365,1.0,2.83,0.99664,0.485376033848,0.765456989247,106.258064516,1.0,340.440860215,1.0,397.531,1.0,12.475,12.357,12.083,12.047,11.632,-9999,1.0,1.0,1.0,1.0,1.0,-9999,27.938,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.337749,1.0,50.7066,0.997312,54.8738,0.638513,47.7428,1.0,51.6665,1.00453,-1.86962,0.951613,0.0744641,-1.91718,-1.88656,-1.84587,0.968414,0.955645,0.957661,6.87059,6.64185,6.94115,7.12549,8.74415,8.74415,8.84744,8.96928,6.50472,6.60652,6.8004,7.39573,9.21793,9.10953,9.23285,9.49371,-9999,-9999
201108,15.7,1.0,400.042,166.318,1.0,346.78,0.0,4.149,1.0,95.849,1.0,2.123,1.0,2.934,1.0,0.502507348562,0.692876344086,104.818548387,1.0,344.946236559,1.0,406.732,1.0,14.112,13.94,13.563,13.437,12.801,-9999,1.0,1.0,1.0,1.0,1.0,-9999,31.436,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.171019,1.0,54.8723,0.998656,62.1373,0.674724,37.5187,0.999328,42.4861,0.857907,-0.228006,0.957661,0.0798799,-0.201393,-0.185126,-0.163736,0.97379,0.97379,0.975134,8.36818,8.44537,8.52945,9.0555,8.56958,8.63091,8.67739,9.22621,6.9493,6.57864,7.01542,7.29263,7.51211,7.63691,7.80918,7.92348,-9999,-9999
201109,14.616,1.0,305.32,133.038,1.0,333.834,0.0,3.698,0.999306,96.056,1.0,1.323,1.0,3.055,0.931944,0.525246525112,0.6625,74.7284722222,1.0,275.565972222,1.0,400.586,0.999306,13.109,13.015,12.777,12.816,12.654,-9999,1.0,1.0,1.0,1.0,1.0,-9999,29.443,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.31387,1.0,41.1349,0.999306,40.3611,0.618951,34.6408,0.997222,33.9891,0.802087,-0.0272757,0.945833,0.0642036,-0.0371873,-0.0105444,0.0835905,0.976389,0.855556,0.933333,5.81099,5.75649,5.81099,6.24713,5.83034,5.7823,5.8338,6.16179,5.90216,5.70376,6.1549,6.60989,5.92072,5.83202,5.9351,6.33688,-9999,-9999
201110,9.467,1.0,204.369,85.353,1.0,306.808,0.0,2.162,1.0,96.275,1.0,1.032,1.0,3.305,0.972446,0.592968597181,0.677419354839,36.8272849462,1.0,183.904594741,0.98185483871,404.443,1.0,9.786,9.906,9.99,10.366,11.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,30.032,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-1.07663,1.0,20.0688,0.998656,21.5132,0.411831,15.2544,1.0,16.3523,0.96154,0.93581,0.99328,0.0442793,0.929841,0.986359,1.00421,0.990591,0.99328,0.99328,4.52306,4.45511,4.51255,4.58679,3.50101,3.47909,3.50448,3.61656,3.9234,3.76657,3.9557,4.0657,3.24449,3.21071,3.31519,3.37715,-9999,-9999
201111,6.683,1.0,124.301,52.232,1.0,296.445,0.0,1.111,1.0,96.268,1.0,0.06,1.0,2.256,0.914583,0.439949983198,0.563194444444,14.3909722222,1.0,108.009027778,1.0,422.762,1.0,7.261,7.554,7.806,8.381,9.39,-9999,0.752778,0.752778,0.752778,0.752778,0.752778,-9999,29.902,21.597,18.931,-9999,-9999,0.752778,0.0,0.0,-9999,-9999,-2.92767,0.752778,6.74924,0.99375,17.2807,0.275847,-0.0612762,0.999306,-0.156891,0.849468,1.50622,0.964583,0.0390463,1.41025,1.44704,1.49395,0.965278,0.9625,0.952083,3.57096,3.54094,3.64294,3.87429,2.12105,2.11305,2.20905,2.33673,2.51875,2.28277,2.35023,2.51875,1.71691,1.81185,1.96013,2.10921,-9999,-9999
201112,3.096,1.0,88.2038,16.537,1.0,301.44,0.0,0.425,1.0,95.59,1.0,4.8,1.0,4.394,0.859543,0.739467948621,0.657930107527,2.96774193548,1.0,35.6357526882,1.0,410.602,0.913978,3.597,3.754,4.017,4.625,5.965,-9999,0.71707,0.71707,0.71707,0.71707,0.71707,-9999,34.99,21.596,18.931,-9999,-9999,0.71707,0.0,0.0,-9999,-9999,-1.04293,0.715726,6.45885,0.866935,15.9109,0.272733,6.30261,1.0,15.5261,1.41521,2.00049,0.835349,0.0407458,1.9789,1.99271,2.00178,0.835349,0.833333,0.839382,2.18347,2.20013,2.24881,2.31345,0.183198,0.225758,0.251239,0.290677,2.16042,2.15516,2.1637,2.17436,0.487763,0.486056,0.491486,0.504941,-9999,-9999
201201,2.314,1.0,104.85,22.931,0.991935,285.956,0.0,0.561,1.0,96.291,1.0,3.245,1.0,3.813,0.825941,-9999,-9999,5.65927419355,1.0,50.8212365591,1.0,416.065,0.989919,3.339,3.472,3.645,4.15,5.129,-9999,0.99664,0.99664,0.99664,0.99664,0.99664,-9999,35.907,21.599,18.931,-9999,-9999,0.99664,0.0,0.0,-9999,-9999,-0.872813,0.99664,9.79123,0.989247,23.1707,0.210498,-14.4773,1.0,-34.2602,1.07915,1.59612,0.980511,0.0408812,1.56328,1.57713,1.59235,0.981183,0.980511,0.980511,2.18664,2.14826,2.18153,2.18497,0.609514,0.563131,0.594994,0.612682,2.35727,2.35874,2.39966,2.55616,0.954044,0.953628,0.973742,1.04673,-9999,-9999
201202,-2.224,0.990661,170.014,61.628,0.987787,256.424,0.0,0.656,0.990661,96.913,0.989224,0.755,0.988506,2.792,0.780172,-9999,-9999,23.0650470219,0.989224137931,122.71930512,0.989224137931,425.757,0.966236,0.328,0.492,0.753,1.424,2.789,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.167,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.538683,1.0,9.21148,0.91954,4.33663,0.216804,42.787,0.985632,20.1435,1.27478,1.04788,0.876437,0.0298583,0.984809,1.02108,1.04531,0.877874,0.877155,0.876437,1.82906,1.78355,1.81059,1.86314,0.802664,0.78523,0.800876,0.813325,2.18838,1.59351,1.89115,2.02301,1.92658,1.7708,1.92182,1.9994,-9999,-9999
201203,7.438,1.0,267.429,119.553,1.0,287.123,0.0,2.992,1.0,96.913,1.0,0.442,1.0,2.657,0.99328,0.460343148675,0.596774193548,64.6740591398,1.0,247.130376344,1.0,423.612,1.0,5.23,5.093,4.884,4.99,4.943,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.239,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.751811,1.0,23.6394,0.993952,25.5174,0.415842,35.4715,0.998656,38.2894,0.800267,-0.810468,0.920699,0.049107,-0.885347,-0.801191,-0.725505,0.950269,0.920699,0.973118,2.94019,2.95653,3.03884,3.13012,3.85422,3.79764,3.85558,3.90225,3.07535,2.43766,2.69525,3.11199,3.9627,3.60249,3.75211,3.97808,-9999,-9999
201204,6.251,1.0,369.986,138.691,0.997917,293.164,0.0,2.251,1.0,94.907,1.0,2.447,1.0,3.32,1.0,0.616962496516,0.713888888889,87.6506944444,1.0,279.895138889,1.0,417.281,1.0,6.271,6.141,5.959,6.102,6.194,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.357,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.24262,1.0,31.7738,0.997222,35.8479,0.549214,44.9091,0.998611,50.6675,1.00151,-1.34686,0.972917,0.0508146,-1.3429,-1.31406,-1.2851,0.973611,0.954167,0.977778,3.24217,3.25273,3.29468,3.31135,4.60373,4.57526,4.60948,4.62923,2.59748,2.62805,2.67757,2.78569,4.24004,4.15413,4.21361,4.24004,-9999,-9999
201205,12.97,1.0,448.856,197.869,1.0,322.718,0.0,4.465,1.0,95.919,1.0,2.235,1.0,2.93,0.978495,0.52164928637,0.723790322581,125.503360215,1.0,397.104166667,1.0,416.526,0.999328,10.612,10.328,9.875,9.691,8.955,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.651,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.06703,1.0,53.2003,0.997312,55.4322,0.750287,65.8515,0.997312,68.6141,1.15715,-1.12619,0.951613,0.0707273,-1.29719,-1.22283,-1.17555,0.903226,0.959677,0.889113,6.33367,6.20141,6.25922,6.41486,7.5141,7.38286,7.50629,7.61395,4.94375,4.97141,5.08815,5.38992,6.98201,7.05126,7.10998,7.31309,-9999,-9999
201206,13.437,1.0,483.967,159.396,1.0,337.818,0.0,2.548,1.0,95.742,1.0,2.307,1.0,3.135,0.995833,0.522282567297,0.786805555556,102.431944444,1.0,320.877777778,1.0,409.659,1.0,11.866,11.693,11.335,11.24,10.745,-9999,0.969444,0.969444,0.969444,0.969444,0.969444,-9999,35.185,21.597,18.931,-9999,-9999,0.969444,0.0,0.0,-9999,-9999,0.375119,0.967361,52.2251,0.990972,58.3893,0.736396,38.214,1.0,42.7245,0.988268,-1.97079,0.933333,0.0958832,-2.10716,-1.99229,-1.86833,0.954167,0.934028,0.915278,8.19335,8.11131,8.43533,8.54427,10.2412,10.2383,10.3822,10.4449,7.36556,7.24577,7.41773,7.98791,10.1237,10.0014,10.1393,10.348,-9999,-9999
201207,15.445,1.0,464.832,191.31,1.0,339.395,0.0,4.362,1.0,95.907,1.0,3.574,1.0,3.056,1.0,0.514865420386,0.769489247312,123.896505376,1.0,386.142473118,1.0,392.276,1.0,13.184,13.056,12.731,12.638,12.116,-9999,0.842742,0.842742,0.842742,0.842742,0.842742,-9999,35.59,21.596,18.931,-9999,-9999,0.842742,0.0,0.0,-9999,-9999,0.0312477,0.842742,67.3748,0.995296,66.4356,0.855401,52.9795,1.0,52.241,0.98977,-3.02634,0.951613,0.082445,-3.20442,-3.09039,-3.06173,0.924731,0.949597,0.953629,8.7197,7.77823,8.05549,8.29396,11.7598,10.9684,11.1576,11.412,5.56981,5.3961,5.60635,6.10366,9.31058,9.31058,9.61256,9.83489,-9999,-9999
201208,17.36,1.0,397.284,200.456,1.0,340.348,0.0,5.762,1.0,96.046,1.0,1.397,1.0,2.786,0.942876,0.505108437979,0.644489247312,126.435483871,1.0,411.550403226,1.0,399.946,1.0,15.121,14.963,14.57,14.383,13.633,-9999,0.831989,0.829301,0.829301,0.829301,0.829301,-9999,33.689,21.599,18.931,-9999,-9999,0.829301,0.0,0.0,-9999,-9999,-1.03514,0.828629,68.5174,0.997984,67.5624,0.837524,43.4474,0.998656,42.8418,0.854507,-1.48352,0.938172,0.100156,-1.64579,-1.53918,-1.48352,0.898522,0.944892,0.938172,8.10287,7.87401,8.0422,8.18235,9.60793,9.42875,9.60046,9.71088,7.77816,7.26909,7.61793,7.82035,9.64712,9.58317,9.7095,9.8523,-9999,-9999
201209,12.515,1.0,301.968,134.93,1.0,314.273,0.0,3.426,1.0,95.963,1.0,1.057,1.0,2.632,0.965972,0.463378069895,0.63125,78.08125,1.0,279.090972222,1.0,401.267,1.0,11.86,11.774,11.814,12.044,12.321,-9999,0.976389,0.336111,0.336111,0.336111,0.336111,-9999,33.751,21.597,18.931,-9999,-9999,0.336111,0.0,0.0,-9999,-9999,-3.65199,0.327083,38.9245,0.996528,41.6529,0.593493,28.1552,0.997222,30.1288,0.815137,-1.2412,0.927083,0.0809073,-1.36895,-1.23964,-1.17614,0.952083,0.945833,0.938889,5.55323,5.50542,5.57365,5.70656,6.68212,6.68212,6.83752,6.97162,4.82814,4.29147,4.75143,4.92557,7.10728,6.93156,7.13518,7.28687,-9999,-9999
201210,9.164,1.0,201.262,77.181,1.0,310.334,0.0,2.215,0.999328,95.543,0.772849,3.345,1.0,3.23,0.764113,0.590696933839,0.541666666667,36.3091397849,1.0,160.524193548,1.0,403.053,0.987903,8.834,8.649,8.813,9.246,10.102,-9999,0.994624,0.898522,0.898522,0.898522,0.898522,-9999,35.807,21.597,18.931,-9999,-9999,0.899194,0.0,0.0,-9999,-9999,0.97942,0.897849,11.2795,0.538306,6.30129,0.363591,1.97867,0.99664,1.10539,0.754127,0.538973,0.971102,0.0474553,0.550857,0.581736,0.588323,0.971102,0.971102,0.972446,4.50645,4.45756,4.49585,4.50645,3.92265,3.89139,3.92083,3.93129,3.83981,4.24414,4.4436,4.60493,4.04304,3.71909,3.85747,3.9634,-9999,-9999
201211,4.621,1.0,122.334,30.224,1.0,302.165,0.0,0.359,1.0,95.492,0.999306,1.453,0.998611,3.036,0.999306,0.581251390342,0.703472222222,11.6718085106,0.999305555556,63.0055112293,0.999305555556,406.681,0.995139,6.151,6.348,6.554,7.091,8.125,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.975,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.790352,1.0,3.94039,0.990278,2.20131,0.261519,17.9335,0.998611,10.0186,1.10407,1.11283,0.995139,0.042563,1.04453,1.10625,1.15813,0.990972,0.995139,0.99375,2.64015,2.54926,2.6308,2.75475,1.55245,1.51118,1.52944,1.55535,2.61353,2.69593,2.81847,2.94384,1.76325,1.701,1.75426,1.79824,-9999,-9999
201212,1.99,1.0,87.8868,16.706,0.99664,297.15,0.0,0.173,1.0,95.343,1.0,3.265,1.0,3.97,0.913306,0.714525626619,0.846774193548,10.1068548387,1.0,37.8330571512,0.975806451613,404.561,0.395161,3.684,3.811,4.014,4.556,5.726,-9999,1.0,1.0,1.0,1.0,1.0,-9999,37.154,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.213955,1.0,1.37305,0.320565,0.700894,0.192109,21.8795,0.988575,11.1687,1.66538,1.56303,0.386425,0.0385484,1.55212,1.56708,1.58474,0.386425,0.385753,0.370296,2.80569,2.72516,2.75931,2.80987,1.22519,1.12173,1.18523,1.23118,1.54669,1.54669,1.58076,4.56676,0.312142,0.312142,0.317248,1.56385,-9999,-9999
201301,-0.335,1.0,104.85,22.112,1.0,287.7,0.0,0.181,1.0,95.655,1.0,1.345,1.0,2.953,0.497984,-9999,-9999,10.8508680556,0.762096774194,52.23125,0.762096774194,413.041,0.840054,2.856,3.041,3.285,3.857,4.997,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.376,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.567948,1.0,7.86476,0.757392,3.6357,0.198889,13.6378,0.905242,6.30445,0.891676,1.13726,0.708333,0.052831,1.05085,1.0973,1.20016,0.738575,0.726478,0.702957,1.92044,1.90366,1.97215,2.40115,0.823137,0.832002,0.905587,1.13594,1.02074,0.292897,0.654169,0.892932,0.577469,0.577469,0.610606,0.634938,-9999,-9999
201302,-1.542,1.0,168.502,50.411,0.997768,271.906,0.0,0.366,1.0,95.763,1.0,0.893,1.0,3.266,0.763393,-9999,-9999,26.3913690476,1.0,108.12797619,1.0,418.265,0.928571,1.521,1.695,1.95,2.529,3.671,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.696,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.986457,1.0,7.88136,0.880952,2.032,0.248927,68.601,0.822917,17.687,1.61388,0.811458,0.734375,0.0350774,0.772197,0.811458,0.845833,0.758929,0.734375,0.74256,1.86525,1.82572,1.87173,1.90344,1.05745,1.02408,1.05317,1.07458,1.83613,1.63553,1.80218,2.31838,0.754038,0.610628,0.721356,0.755211,-9999,-9999
201303,0.23,1.0,263.966,94.825,0.994624,267.549,0.0,1.46,1.0,95.039,1.0,0.635,1.0,2.788,0.405914,-9999,-9999,56.7990591398,1.0,197.843413978,1.0,418.939,0.972446,1.455,1.555,1.708,2.205,3.137,-9999,0.989247,0.989247,0.989247,0.989247,0.989247,-9999,36.825,21.596,18.931,-9999,-9999,0.989247,0.0,0.0,-9999,-9999,0.0534037,0.989247,11.5958,0.850806,18.7068,0.220155,32.1628,0.890457,51.8864,0.804131,0.651152,0.832661,0.0313618,0.25847,0.467559,0.651152,0.858871,0.836022,0.832661,2.11907,1.97202,2.11907,2.63082,1.64822,1.59232,1.64473,1.88716,1.93283,2.04478,2.44148,3.32986,3.39597,2.76309,3.17788,3.4629,-9999,-9999
201304,6.805,1.0,366.866,151.201,0.998611,289.631,0.0,2.878,1.0,95.775,1.0,0.96,1.0,3.154,0.825694,0.586586693679,0.570833333333,98.1138888889,1.0,312.288194444,1.0,414.078,0.982639,5.449,5.223,4.905,4.915,4.696,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.306,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,2.1236,1.0,26.8692,0.913194,26.9105,0.420162,67.7883,0.978472,67.8924,0.957267,-1.09148,0.759028,0.0512792,-1.19878,-1.16668,-1.10343,0.839583,0.834722,0.759028,2.65728,2.63642,2.70006,2.74029,3.83291,3.75537,3.83291,3.92082,2.98781,3.24907,3.53883,3.98981,4.76375,4.54003,4.74544,4.92054,-9999,-9999
201305,9.658,0.695565,446.873,163.552,0.696909,319.787,0.0,2.344,0.695565,95.541,0.544355,2.657,0.99664,2.963,0.991935,0.511005836354,0.77688172043,113.52378477,0.529569892473,-9999,-9999,411.223,0.997312,8.36,8.209,7.922,7.947,7.667,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.548,21.599,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.53731,1.0,40.7415,0.661962,45.326,0.64761,49.1766,0.931452,54.7102,0.91418,-2.28,0.799731,0.078263,-2.40071,-2.29876,-2.26366,0.764785,0.78629,0.81586,5.16247,5.04917,5.14792,5.19004,7.42612,7.31874,7.43625,7.59661,5.78114,5.73294,6.58098,7.10504,8.36949,8.15891,8.54693,8.8568,-9999,-9999
201306,13.897,1.0,483.664,199.283,1.0,332.811,0.0,3.867,1.0,96.137,0.99375,2.463,1.0,3.139,0.978472,0.519638766111,0.772916666667,133.239768519,0.997916666667,399.495092593,0.997916666667,403.757,0.995833,10.931,10.675,10.212,10.077,9.438,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.259,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.01613,1.0,53.6415,0.992361,58.3968,0.669839,65.0082,0.997917,70.7712,0.894424,-4.27338,0.945139,0.0800621,-4.30288,-4.22517,-4.08637,0.944444,0.95,0.954167,6.21424,5.93123,6.11062,6.21424,10.326,10.0052,10.326,10.5143,6.02299,5.73853,6.06762,6.41129,10.1953,9.93573,10.2582,10.3555,-9999,-9999
201307,18.579,1.0,466.282,245.217,1.0,349.501,0.0,6.205,1.0,96.361,0.999328,0.984,1.0,2.78,1.0,0.492056488657,0.727150537634,164.831989247,1.0,492.983198925,1.0,405.554,0.997984,14.31,13.973,13.312,12.986,11.91,-9999,1.0,1.0,1.0,1.0,1.0,-9999,33.906,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.43124,1.0,85.5793,0.981183,82.6846,1.10026,82.772,0.998656,79.9722,1.09682,-3.73165,0.883065,0.093623,-4.05675,-3.78137,-3.66889,0.847446,0.951613,0.895161,6.92343,6.3714,6.66098,6.95626,10.5893,10.4054,10.5666,10.7089,8.04296,8.20066,8.72573,9.04233,10.9686,11.2864,11.6251,11.8004,-9999,-9999
201308,16.704,1.0,400.042,180.07,1.0,338.955,0.0,5.643,1.0,96.189,1.0,1.248,1.0,2.222,0.666667,0.385804644984,0.542338709677,117.662634409,1.0,368.342741935,1.0,396.453,0.883065,14.083,13.96,13.592,13.543,13.058,-9999,1.0,1.0,1.0,1.0,1.0,-9999,29.051,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.528978,1.0,74.8515,0.860215,81.9492,0.95138,32.6097,0.959005,35.7019,0.656243,-1.93838,0.686156,0.118575,-2.13718,-1.8963,-1.44429,0.684812,0.856855,0.81922,9.50598,7.42141,7.77273,9.27277,11.0229,9.59252,9.82405,10.7149,10.3405,7.22295,8.24371,9.06172,10.8369,9.55626,10.4398,10.7504,-9999,-9999
201309,12.722,1.0,305.32,125.356,1.0,329.18,0.0,2.34,1.0,95.905,1.0,3.363,1.0,2.78,1.0,0.441071708165,0.768055555556,82.4583333333,1.0,259.679861111,1.0,406.112,0.976389,11.562,11.612,11.512,11.747,11.894,-9999,0.382639,0.382639,0.382639,0.382639,0.382639,-9999,29.904,21.597,18.931,-9999,-9999,0.382639,0.0,0.0,-9999,-9999,-1.3333,0.381944,41.389,0.963889,45.3137,0.729805,22.2334,0.997917,24.3417,0.700231,-1.89909,0.874306,0.0669436,-1.97594,-1.93805,-1.9086,0.913889,0.863889,0.9,4.88444,4.89249,5.04443,5.09526,6.79304,6.84433,6.92899,7.05519,5.84374,5.1871,5.74112,6.03106,6.95905,7.01526,7.28893,7.53342,-9999,-9999
