TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199811,1.784,1.0,155.092,38.246,1.0,272.604,0.0,1.497,1.0,95.733,0.983333,1.498,1.0,3.444,1.0,0.464648611111,1.0,73.5497194444,1.0,375.043,1.0,13.816,1.0,-9999,1.0,4.60328,1.0,-9999,0.241386,1.18471,0.998611,-9999,0.732268,0.829079,0.988889,0.0296471,0.822191,0.826284,0.829676,0.990278,0.990278,0.988889,1.09106,1.07014,1.07878,1.09839,0.266556,0.247527,0.254572,0.272159,1.18175,1.00371,1.20101,1.22946,0.331576,0.268341,0.331576,0.344996,-9999,-9999
199812,-4.231,1.0,118.63,52.777,1.0,231.352,0.0,1.32,1.0,95.937,1.0,0.435,1.0,3.213,1.0,0.420436652641,0.998655913978,101.493619624,1.0,375.884,0.982527,13.622,1.0,-9999,1.0,3.542,0.994624,-9999,0.208085,-1.13666,0.995968,-9999,0.750466,0.311049,0.975806,0.0224439,0.306168,0.309884,0.310906,0.979839,0.982527,0.975806,0.415626,0.409669,0.414956,0.427751,0.104905,0.101007,0.105436,0.116235,0.394218,0.413337,0.424049,0.520729,0.0966392,0.0822636,0.0966392,0.124148,-9999,-9999
199901,-10.652,1.0,135.729,47.769,1.0,225.818,0.0,0.656,1.0,95.907,0.998656,0.434,1.0,3.267,1.0,0.411490591398,1.0,91.8637325269,1.0,374.515,0.973118,10.314,1.0,-9999,1.0,1.21856,0.366935,-9999,0.0681471,0.357621,0.973118,-9999,1.58507,0.799045,0.923387,0.070463,0.529154,0.799045,0.914534,0.951613,0.923387,0.905914,1.17645,1.12518,1.17865,1.2017,0.546983,0.297507,0.410946,0.504003,0.982405,0.619906,0.873104,1.09198,0.355514,0.257058,0.296724,0.347246,-9999,-9999
199902,-3.661,1.0,199.028,83.873,1.0,242.444,0.0,1.096,1.0,95.652,0.991071,1.17,1.0,3.46,0.99256,0.483865942029,0.998511904762,161.293580357,1.0,375.555,0.910714,13.264,1.0,-9999,1.0,3.84648,0.001488,-9999,0.851121,-2.02604,0.924107,-9999,1.96253,0.836894,0.89881,0.0923732,0.797705,0.830674,0.916556,0.901786,0.89881,0.900298,0.962721,0.952138,0.995983,1.02145,0.165016,0.108166,0.152645,0.17541,2.31291,1.71734,2.28672,2.41277,0.705572,0.675324,0.838176,0.882365,-9999,-9999
199903,0.018,1.0,290.029,145.937,1.0,236.586,0.0,2.999,1.0,96.207,0.998656,0.196,1.0,3.403,1.0,0.465299731183,1.0,282.036865416,0.995967741935,376.203,0.966398,15.284,1.0,-9999,1.0,8.69041,0.840054,-9999,0.378674,18.8323,0.981183,-9999,1.5497,0.369171,0.96371,0.039077,0.369171,0.373462,0.381697,0.96371,0.969086,0.967742,0.548822,0.534614,0.546089,0.556423,0.17844,0.166849,0.174725,0.178785,1.00964,0.945674,1.12495,1.1649,0.155794,0.130409,0.153565,0.172415,-9999,-9999
199904,9.201,1.0,384.13,161.396,1.0,278.123,0.0,5.354,1.0,95.924,1.0,1.041,1.0,3.417,0.991667,0.443122916667,0.988888888889,310.376972222,1.0,377.484,0.994444,17.731,1.0,-9999,1.0,23.155,0.995833,-9999,0.604514,44.8902,0.997222,-9999,1.36489,0.215737,0.975,0.0238379,0.209047,0.218341,0.223113,0.972222,0.975,0.984722,1.10632,1.03238,1.05102,1.07793,0.870194,0.822801,0.831524,0.860423,1.1136,1.28994,1.37896,1.77643,0.750626,0.701488,0.750626,0.912222,-9999,-9999
199905,14.671,1.0,454.417,184.194,1.0,319.709,0.0,6.864,1.0,95.661,0.920699,4.644,1.0,3.591,0.986559,0.51713250935,0.98252688172,354.218580645,1.0,377.123,0.975806,17.375,1.0,-9999,1.0,53.1696,0.986559,-9999,1.36353,42.6424,0.986559,-9999,1.20543,0.110389,0.93414,0.0710982,0.0743289,0.0917704,0.128155,0.947581,0.928763,0.930108,3.44679,3.3816,3.50309,3.62065,3.36234,3.31046,3.40938,3.46097,2.6032,2.87656,2.97901,3.84508,3.08022,3.07964,3.23997,3.53222,-9999,-9999
199906,17.519,1.0,485.678,231.088,1.0,343.224,0.0,5.632,1.0,95.945,0.894444,2.632,1.0,2.787,0.973611,0.408118141146,0.931944444444,444.400731944,1.0,370.779,0.947222,15.925,1.0,-9999,1.0,72.2234,0.9625,-9999,2.12045,25.2808,0.963889,-9999,0.980007,-1.08859,0.888889,0.126474,-1.1659,-1.05716,-1.00696,0.891667,0.919444,0.879167,6.53395,6.30691,6.41174,6.82686,7.64006,7.3859,7.5194,7.87719,5.93591,4.98759,5.14522,5.78295,6.82142,6.66342,6.7893,6.91644,-9999,-9999
199907,21.038,1.0,470.618,239.601,1.0,361.166,0.0,6.813,1.0,95.804,0.958333,6.685,1.0,2.892,0.977151,0.421245060407,0.990591397849,460.771311828,1.0,363.614,0.748656,15.554,1.0,-9999,1.0,82.1295,0.990591,-9999,1.83258,22.7622,0.994624,-9999,0.876996,0.299902,0.950269,0.122171,0.202323,0.22334,0.254912,0.936828,0.965054,0.947581,9.78341,9.12226,9.72882,9.96044,9.5394,8.88126,9.52649,9.72179,7.59664,7.58084,8.4695,9.15531,7.91928,7.87918,8.47834,8.92903,-9999,-9999
199908,17.698,1.0,412.905,164.454,1.0,343.643,0.0,4.332,1.0,96.043,0.997312,2.245,1.0,2.569,0.990591,0.355149023769,0.987903225806,316.257544355,1.0,367.36,0.607527,15.316,1.0,-9999,1.0,59.8241,0.99328,-9999,1.35554,21.9576,0.994624,-9999,0.956537,-0.18027,0.928763,0.108746,-0.187874,-0.171805,-0.141479,0.942204,0.923387,0.965054,8.37208,8.01743,8.36116,8.46791,8.50332,8.16984,8.52111,8.62998,6.20589,5.22698,5.76958,6.07582,6.52123,6.10687,6.46809,6.55442,-9999,-9999
199909,13.889,1.0,327.662,135.425,1.0,315.997,0.0,4.037,1.0,95.821,1.0,1.566,1.0,3.017,1.0,0.427873611111,1.0,260.433416667,1.0,368.198,0.981944,12.008,1.0,-9999,1.0,41.6057,0.994444,-9999,0.950611,16.1161,0.998611,-9999,0.963688,0.298149,0.970833,0.078188,0.259853,0.301983,0.316416,0.977778,0.968056,0.976389,5.05965,4.94038,5.05765,5.0949,4.75174,4.69161,4.74317,4.78378,3.91012,4.07946,4.2662,4.33482,4.26683,4.20651,4.28581,4.33536,-9999,-9999
199910,8.341,1.0,233.174,76.731,1.0,279.656,0.0,3.326,1.0,96.044,0.990591,0.959,1.0,3.187,0.990591,0.470366859987,0.978494623656,147.560504032,1.0,372.064,0.939516,13.64,1.0,-9999,1.0,12.7285,0.985215,-9999,0.650373,9.64477,0.986559,-9999,1.26342,0.751523,0.978495,0.0376679,0.701837,0.72736,0.743027,0.979839,0.971774,0.96371,1.62754,1.62157,1.65623,1.7658,0.922966,0.919577,0.946211,0.998321,1.22383,0.944627,1.02084,1.18647,0.754972,0.665131,0.705541,0.755906,-9999,-9999
199911,3.072,1.0,155.092,56.119,1.0,258.326,0.0,2.4,1.0,96.025,0.884722,0.541,1.0,3.349,0.994444,0.432412580515,0.986111111111,107.921163889,1.0,377.04,0.977778,14.248,1.0,-9999,1.0,5.75858,0.981944,-9999,0.306009,2.09506,0.984722,-9999,0.905742,0.497078,0.948611,0.0286567,0.480106,0.496789,0.505526,0.943056,0.952778,0.95,0.764072,0.745339,0.755047,0.789398,0.260787,0.255069,0.268127,0.285975,0.51527,0.496135,0.593645,0.661504,0.206655,0.202381,0.238446,0.289193,-9999,-9999
199912,-4.807,1.0,118.63,41.538,1.0,233.599,0.0,0.796,1.0,95.768,0.938172,0.36,1.0,2.981,0.961022,0.41349209132,0.990591397849,79.8808682796,1.0,376.877,0.965054,14.344,1.0,-9999,1.0,2.55453,0.994624,-9999,0.395362,0.170394,0.995968,-9999,0.899324,0.446772,0.985215,0.0330757,0.443678,0.459233,0.463894,0.982527,0.987903,0.985215,0.413502,0.382724,0.406866,0.413517,-0.0502855,-0.0587253,-0.0542361,-0.0464156,1.40107,1.06196,1.20743,1.36586,0.0670953,0.061161,0.114939,0.156975,-9999,-9999
200001,-7.502,1.0,135.729,56.263,1.0,220.944,0.0,0.688,1.0,96.051,1.0,0.319,1.0,3.172,0.99328,0.392191615666,0.977150537634,108.198524194,1.0,377.11,0.989247,13.516,1.0,-9999,1.0,2.7714,0.991935,-9999,0.353233,-0.13544,0.990591,-9999,0.826208,0.135478,0.990591,0.0370268,0.131027,0.135093,0.140461,0.990591,0.990591,0.990591,0.0929542,0.0946962,0.103444,0.123067,-0.0491412,-0.0373105,-0.0303604,-0.0182459,0.232106,0.207395,0.219876,0.241854,0.0130797,0.00192872,0.00642734,0.00863878,-9999,-9999
200002,-1.179,1.0,200.492,87.399,1.0,239.853,0.0,1.21,1.0,95.93,1.0,0.596,1.0,2.944,1.0,0.408026888342,0.995689655172,168.075043103,1.0,377.659,0.961207,14.552,1.0,-9999,1.0,3.57727,0.998563,-9999,0.401065,7.8184,1.0,-9999,1.19113,0.304144,0.994253,0.0401926,0.295157,0.306687,0.318228,0.991379,0.99569,0.992816,0.171018,0.178228,0.190398,0.212189,-0.118021,-0.120807,-0.108565,-0.103676,0.570462,0.545543,0.575422,0.62171,0.0970459,0.0589139,0.0739871,0.0857085,-9999,-9999
200003,3.648,1.0,293.26,127.111,1.0,255.923,0.0,2.679,1.0,95.894,0.998656,0.877,1.0,3.261,1.0,0.42315188172,1.0,244.444865591,1.0,379.239,0.998656,18.704,1.0,-9999,1.0,10.8598,0.995968,-9999,0.43305,24.834,1.0,-9999,1.12558,0.387958,0.985215,0.0335139,0.37113,0.382058,0.385379,0.987903,0.989247,0.982527,0.580428,0.578081,0.584428,0.599256,0.198215,0.200257,0.207491,0.216984,0.52896,0.497348,0.507936,0.525732,0.495923,0.463405,0.481327,0.495923,-9999,-9999
200004,4.472,1.0,386.92,170.895,1.0,269.453,0.0,4.031,1.0,95.928,1.0,0.72,1.0,3.613,1.0,0.461607142857,0.995833333333,328.644604167,1.0,377.755,0.991667,18.158,1.0,-9999,1.0,22.3185,0.995833,-9999,0.604855,45.4915,0.998611,-9999,1.1896,0.447214,0.958333,0.0311682,0.419762,0.435101,0.448232,0.988889,0.929167,0.958333,1.14756,1.0407,1.05977,1.10648,0.691504,0.623219,0.639653,0.656516,0.682617,0.479767,0.49583,0.521554,0.248299,0.240506,0.248735,0.271445,-9999,-9999
200005,13.3,1.0,456.123,212.882,1.0,311.36,0.0,5.367,1.0,95.48,0.998656,1.352,1.0,3.36,0.998656,0.463573924731,1.0,409.388391129,1.0,377.195,1.0,16.614,1.0,-9999,1.0,47.0409,1.0,-9999,0.968256,48.8772,1.0,-9999,1.42162,-0.0952883,0.959677,0.0627418,-0.113217,-0.0767178,-0.00882792,0.951613,0.959677,0.990591,4.14248,4.06085,4.07801,4.1565,4.21577,4.16138,4.18172,4.2172,3.53677,3.08524,3.28923,3.43254,3.26069,3.37987,3.501,3.56885,-9999,-9999
200006,15.352,1.0,485.927,213.821,1.0,333.69,0.0,4.248,1.0,95.686,1.0,3.624,1.0,3.267,1.0,0.457890277778,1.0,411.194390278,1.0,370.328,0.947222,17.572,1.0,-9999,1.0,72.8825,0.988889,-9999,1.65612,30.0769,0.990278,-9999,1.16964,-1.23023,0.945833,0.10787,-1.25834,-1.22995,-1.20935,0.963889,0.945833,0.965278,6.63161,6.60781,6.63326,6.64969,7.85837,7.75499,7.85447,7.9133,5.37881,4.97026,5.42869,5.51292,6.58002,6.60343,6.87539,6.93953,-9999,-9999
200007,18.86,1.0,469.369,227.779,1.0,348.45,0.0,4.887,1.0,95.992,1.0,4.818,1.0,2.818,1.0,0.385872428705,0.998655913978,438.067470898,0.998655913978,364.878,0.981183,16.344,1.0,-9999,1.0,84.5212,0.997312,-9999,1.3953,27.4691,1.0,-9999,0.823608,-0.912043,0.965054,0.116509,-0.960826,-0.879874,-0.822241,0.966398,0.97043,0.974462,6.99941,6.86824,6.93333,7.07895,7.80829,7.8008,7.8456,7.9122,6.3272,6.39793,7.16604,7.34113,7.843,7.97306,8.59795,8.64508,-9999,-9999
200008,18.332,1.0,410.468,209.451,1.0,346.451,0.0,4.088,1.0,96.061,0.986559,2.04,1.0,2.749,0.994624,0.362530913978,0.989247311828,402.790163978,1.0,367.915,0.981183,13.457,1.0,-9999,1.0,64.0479,0.990591,-9999,1.4313,23.2118,0.991935,-9999,0.771418,-0.221845,0.946237,0.129573,-0.304929,-0.224981,-0.205809,0.96371,0.948925,0.932796,7.10236,6.82167,7.16879,7.4607,7.26845,7.1072,7.38769,7.61064,5.12481,5.11877,5.41423,5.74672,6.04318,6.06456,6.20708,6.38581,-9999,-9999
200009,13.169,1.0,324.586,158.353,1.0,312.041,0.0,3.923,1.0,95.902,0.830556,1.134,1.0,3.233,0.9625,0.451407851696,0.955555555556,304.524534722,1.0,372.51,0.920833,12.288,1.0,-9999,1.0,41.7189,0.952778,-9999,0.814776,14.2212,0.9625,-9999,0.839777,0.656019,0.941667,0.0817316,0.583312,0.618923,0.660999,0.944444,0.933333,0.940278,4.47958,4.43571,4.48058,4.53225,3.86843,3.82953,3.86233,3.88077,3.59497,3.5591,3.60111,3.85584,3.53441,3.53412,3.58444,3.70114,-9999,-9999
200010,9.586,1.0,230.202,107.45,1.0,291.144,0.0,3.586,1.0,96.377,1.0,0.45,1.0,3.2,1.0,0.40782759042,0.997311827957,206.634782258,1.0,376.49,0.501344,10.671,1.0,-9999,1.0,19.3718,0.990591,-9999,0.658205,19.026,1.0,-9999,0.908514,0.951949,0.966398,0.049297,0.87274,0.93129,0.966308,0.989247,0.969086,0.961022,2.22692,2.14905,2.29099,2.33798,1.33765,1.27907,1.35845,1.37425,1.59229,1.61175,1.70707,1.80189,0.989737,1.04391,1.08661,1.11918,-9999,-9999
200011,-0.83,1.0,153.127,49.258,1.0,270.435,0.0,0.853,1.0,95.647,0.979167,2.25,1.0,3.916,0.998611,0.463111111111,0.994444444444,94.7278,1.0,377.757,0.997222,13.671,0.977778,-9999,1.0,7.06494,0.990278,-9999,0.481475,-0.611056,0.994444,-9999,0.604439,0.726625,0.9875,0.0460646,0.731387,0.737235,0.740769,0.9875,0.988889,0.9875,1.02823,1.00335,1.04429,1.06274,0.292027,0.2688,0.294682,0.329701,1.01688,0.999999,1.09097,1.31494,0.261949,0.265283,0.316268,0.345282,-9999,-9999
200012,-10.235,1.0,118.307,45.039,1.0,222.53,0.0,0.402,1.0,96.318,0.991935,0.049,1.0,3.17,0.983871,0.385806566868,0.971774193548,86.6135658602,1.0,377.854,0.994624,13.014,1.0,-9999,1.0,3.26028,0.99328,-9999,0.313965,3.38379,0.994624,-9999,0.716889,0.435031,0.975806,0.0366318,0.428557,0.435031,0.440547,0.973118,0.975806,0.977151,0.351321,0.340326,0.357667,0.37212,-0.0818077,-0.0954125,-0.0778297,-0.0572791,0.644314,0.644314,0.678614,0.762079,0.0391022,0.0240596,0.0321053,0.0397183,-9999,-9999
200101,-2.306,1.0,135.729,53.722,1.0,241.382,0.0,0.692,1.0,95.794,0.989247,0.237,1.0,2.615,1.0,0.387194015895,0.997311827957,103.311337366,1.0,379.927,0.985215,13.083,1.0,-9999,1.0,4.09289,0.978495,-9999,0.349326,-1.37053,0.997312,-9999,0.671452,0.355091,0.951613,0.0282946,0.28657,0.296557,0.31168,0.969086,0.901882,0.951613,0.26708,0.265598,0.272963,0.281612,-0.0367418,-0.0367418,-0.0262203,-0.0171392,0.385072,0.385072,0.409278,0.506425,0.100315,0.100315,0.138152,0.159719,-9999,-9999
200102,-6.318,1.0,199.028,88.695,1.0,217.698,0.0,0.728,1.0,96.122,0.983631,0.245,1.0,2.957,1.0,0.450302600932,0.998511904762,170.567087798,1.0,379.728,0.989583,14.001,1.0,-9999,1.0,6.41526,0.989583,-9999,0.353387,14.6646,0.995536,-9999,0.989664,0.414717,0.983631,0.0324582,0.396267,0.402003,0.409781,0.985119,0.988095,0.983631,0.348933,0.348933,0.353399,0.361522,-0.0579556,-0.0546953,-0.052445,-0.0444916,0.460386,0.375906,0.425991,0.460386,0.245611,0.040412,0.06203,0.0689517,-9999,-9999
200103,-2.436,1.0,290.029,146.01,1.0,236.949,0.0,1.559,1.0,95.888,0.99328,0.278,1.0,3.17,1.0,0.403672043011,1.0,280.787700269,1.0,379.856,1.0,14.302,1.0,-9999,1.0,8.53359,0.997312,-9999,0.295557,27.8344,0.998656,-9999,1.11211,0.505664,0.981183,0.0168595,0.495578,0.504594,0.506847,0.983871,0.975806,0.985215,0.481171,0.462432,0.481245,0.495317,-0.0258636,-0.044234,-0.0175601,-0.00646466,0.483408,0.379596,0.428022,0.454909,0.0897746,0.000672656,0.00108152,0.0458581,-9999,-9999
200104,6.806,1.0,384.13,163.362,1.0,287.335,0.0,3.679,1.0,95.746,0.995833,3.616,1.0,3.874,1.0,0.5088875,1.0,314.157138889,1.0,382.165,0.961111,21.071,1.0,-9999,1.0,24.4741,0.968056,-9999,0.591141,29.7031,0.965278,-9999,1.11588,0.86679,0.923611,0.0235649,0.835116,0.852253,0.874321,0.940278,0.918056,0.925,1.58465,1.54398,1.57532,1.58094,0.732449,0.69534,0.712873,0.733781,1.714,1.63849,1.65273,1.68578,0.726652,0.67972,0.706471,0.726642,-9999,-9999
200105,13.35,1.0,454.417,193.81,1.0,315.591,0.0,5.103,1.0,95.648,0.90457,2.945,1.0,3.249,1.0,0.446144109397,0.997311827957,372.712393817,1.0,378.839,0.986559,19.665,1.0,-9999,1.0,51.8424,0.982527,-9999,1.04405,38.8394,0.986559,-9999,1.34984,0.255974,0.946237,0.0594513,0.220833,0.271055,0.286062,0.969086,0.96371,0.96371,4.78342,4.5942,4.63987,4.68197,4.46905,4.33482,4.38028,4.41434,3.13125,2.97634,3.21161,3.70127,3.44418,3.22913,3.39995,3.73509,-9999,-9999
